row_label_raw,row_label_full,STT,Các bên liên quan,Giao dịch,Số đầu năm,Tăng trong năm,Giảm trong năm,Số cuối năm,numeric__Các bên liên quan,numeric__Giao dịch,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Số cuối năm
b.1 Phải thu (Doanh thu),b.1 Phải thu (Doanh thu),b.1 Phải thu (Doanh thu),b.1 Phải thu (Doanh thu),,550.000,113.153.458,113.703.458,,,,550000.0,113153458.0,113703458.0,
1,1,1,"SBI FINANCIAL SERVICES CO., LTD",Phí lưu kí,,32.523.458,32.523.458,,,,,32523458.0,32523458.0,
1,1,1,"SBI FINANCIAL SERVICES CO., LTD",Phí chuyển tiền,,330.000,330.000,,,,,330000.0,330000.0,
2,2,2,Công ty CP FPT,Dịch vụ trả hộ cổ tức; dịch vụ quản lý cổ đông chưa tái lưu ký; Dịch vụ tư vấn công bố thông tin,550.000,80.300.000,80.850.000,,,,550000.0,80300000.0,80850000.0,
b.2 Phải trả (Chi phí),b.2 Phải trả (Chi phí),b.2 Phải trả (Chi phí),b.2 Phải trả (Chi phí),,332.688.092,1.691.025.010,2.023.713.102,,,,332688092.0,1691025010.0,2023713102.0,
1,1,1,Công ty TNHH Hệ thống thông tin FPT,Thiết bị tin học,332.688.092,,332.688.092,,,,332688092.0,,332688092.0,
1,1,1,Công ty TNHH Hệ thống thông tin FPT,Bản quyền phần mềm,,917.385.110,917.385.110,,,,,917385110.0,917385110.0,
1,1,1,Công ty TNHH Hệ thống thông tin FPT,Dịch vụ bảo hành,,641.639.900,641.639.900,,,,,641639900.0,641639900.0,
1,1,1,Công ty TNHH Hệ thống thông tin FPT,Dịch vụ tin học,,132.000.000,132.000.000,,,,,132000000.0,132000000.0,
