row_label_raw,row_label_full,Khoản cho vay và phải thu,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,4.480.989.985.789,4.470.104.369.613,3.461.017.594.892,3.450.131.978.716,4480989985789.0,4470104369613.0,3461017594892.0,3450131978716.0
Cho vay nghiệp vụ ứng trước,Cho vay nghiệp vụ ứng trước,Cho vay nghiệp vụ ứng trước,912.872.796.723,912.872.796.723,274.507.459.557,274.507.459.557,912872796723.0,912872796723.0,274507459557.0,274507459557.0
Cho vay hoạt động giao dịch chứng khoán phải sinh,Cho vay hoạt động giao dịch chứng khoán phải sinh,Cho vay hoạt động giao dịch chứng khoán phải sinh,217.037.992,217.037.992,48.898.722,48.898.722,217037992.0,217037992.0,48898722.0,48898722.0
Cộng các khoản cho vay,Cộng các khoản cho vay,Cộng các khoản cho vay,5.394.079.820.504,5.383.194.204.328,3.735.573.953.171,3.724.688.336.995,5394079820504.0,5383194204328.0,3735573953171.0,3724688336995.0
