row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1.5. Lãi từ các công cụ phải sinh phòng ngừa rủi ro,I. DOANH THU HOẠT ĐỘNG > 1.5. Lãi từ các công cụ phải sinh phòng ngừa rủi ro,1.5. Lãi từ các công cụ phải sinh phòng ngừa rủi ro,05,,,,5.0,,,
1.6. Doanh thu môi giới chứng khoán,I. DOANH THU HOẠT ĐỘNG > 1.6. Doanh thu môi giới chứng khoán,1.6. Doanh thu môi giới chứng khoán,06,,297.411.518.437,408.379.254.337,6.0,,297411518437.0,408379254337.0
"1.7. Doanh thu bảo lãnh, đại lý phát hành chứng khoán","I. DOANH THU HOẠT ĐỘNG > 1.7. Doanh thu bảo lãnh, đại lý phát hành chứng khoán","1.7. Doanh thu bảo lãnh, đại lý phát hành chứng khoán",07,,,,7.0,,,
1.8. Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,I. DOANH THU HOẠT ĐỘNG > 1.8. Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,1.8. Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,08,,4.072.394.303,3.849.642.346,8.0,,4072394303.0,3849642346.0
1.9. Doanh thu nghiệp vụ lưu ký chứng khoán,I. DOANH THU HOẠT ĐỘNG > 1.9. Doanh thu nghiệp vụ lưu ký chứng khoán,1.9. Doanh thu nghiệp vụ lưu ký chứng khoán,09,,11.101.682.372,9.803.147.128,9.0,,11101682372.0,9803147128.0
1.10. Doanh thu hoạt động tư vấn tài chính,I. DOANH THU HOẠT ĐỘNG > 1.10. Doanh thu hoạt động tư vấn tài chính,1.10. Doanh thu hoạt động tư vấn tài chính,10,,32.769.403.782,31.887.009.246,10.0,,32769403782.0,31887009246.0
1.11. Thu nhập hoạt động khác,I. DOANH THU HOẠT ĐỘNG > 1.11. Thu nhập hoạt động khác,1.11. Thu nhập hoạt động khác,11,B7.32.4,387.833.150,346.319.854,11.0,,387833150.0,346319854.0
Cộng doanh thu hoạt động (20 = 1->11),I. DOANH THU HOẠT ĐỘNG > Cộng doanh thu hoạt động (20 = 1->11),Cộng doanh thu hoạt động (20 = 1->11),20,,944.166.710.638,850.241.318.065,20.0,,944166710638.0,850241318065.0
II. CHI PHÍ HOẠT ĐỘNG,II. CHI PHÍ HOẠT ĐỘNG,II. CHI PHÍ HOẠT ĐỘNG,II. CHI PHÍ HOẠT ĐỘNG,II. CHI PHÍ HOẠT ĐỘNG,II. CHI PHÍ HOẠT ĐỘNG,II. CHI PHÍ HOẠT ĐỘNG,,,,
2.1. Lỗ các tài sản tài chính ghi nhận thông qua lãi lỗ (FVTPL),II. CHI PHÍ HOẠT ĐỘNG > 2.1. Lỗ các tài sản tài chính ghi nhận thông qua lãi lỗ (FVTPL),2.1. Lỗ các tài sản tài chính ghi nhận thông qua lãi lỗ (FVTPL),21,,2.884.211.665,746.524.948,21.0,,2884211665.0,746524948.0
a. Lỗ bán các tài sản tài chính FVTPL,II. CHI PHÍ HOẠT ĐỘNG > a. Lỗ bán các tài sản tài chính FVTPL,a. Lỗ bán các tài sản tài chính FVTPL,21.1,B7.32.1,2.882.849.538,776.060.731,211.0,,2882849538.0,776060731.0
b. Chênh lệch giảm đánh giá lại các TSTC FVTPL*,II. CHI PHÍ HOẠT ĐỘNG > b. Chênh lệch giảm đánh giá lại các TSTC FVTPL*,b. Chênh lệch giảm đánh giá lại các TSTC FVTPL*,21.2,B7.32.2,1.362.127,(29.535.783),212.0,,1362127.0,-29535783.0
"2.4. Chi phí dự phòng tài sản tài chính, xử lý tổn thất các khoản phải thu khó đòi và lỗ suy giảm tài sản tài chính và chi phí đi vay của các khoản cho vay","II. CHI PHÍ HOẠT ĐỘNG > 2.4. Chi phí dự phòng tài sản tài chính, xử lý tổn thất các khoản phải thu khó đòi và lỗ suy giảm tài sản tài chính và chi phí đi vay của các khoản cho vay","2.4. Chi phí dự phòng tài sản tài chính, xử lý tổn thất các khoản phải thu khó đòi và lỗ suy giảm tài sản tài chính và chi phí đi vay của các khoản cho vay",24,B7.34,116.135.328.039,86.525.412.508,24.0,,116135328039.0,86525412508.0
2.6. Chi phí hoạt động tự doanh,II. CHI PHÍ HOẠT ĐỘNG > 2.6. Chi phí hoạt động tự doanh,2.6. Chi phí hoạt động tự doanh,26,,107.540.724,19.139.524,26.0,,107540724.0,19139524.0
2.7. Chi phí nghiệp vụ môi giới chứng khoán,II. CHI PHÍ HOẠT ĐỘNG > 2.7. Chi phí nghiệp vụ môi giới chứng khoán,2.7. Chi phí nghiệp vụ môi giới chứng khoán,27,B7.34,174.877.326.740,216.783.893.989,27.0,,174877326740.0,216783893989.0
2.9. Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,II. CHI PHÍ HOẠT ĐỘNG > 2.9. Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,2.9. Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,29,B7.34,3.774.996.554,3.269.518.833,29.0,,3774996554.0,3269518833.0
2.10. Chi phí nghiệp vụ lưu ký chứng khoán,II. CHI PHÍ HOẠT ĐỘNG > 2.10. Chi phí nghiệp vụ lưu ký chứng khoán,2.10. Chi phí nghiệp vụ lưu ký chứng khoán,30,B7.34,16.617.027.466,15.008.255.699,30.0,,16617027466.0,15008255699.0
2.11. Chi phí hoạt động tư vấn tài chính,II. CHI PHÍ HOẠT ĐỘNG > 2.11. Chi phí hoạt động tư vấn tài chính,2.11. Chi phí hoạt động tư vấn tài chính,31,B7.34,14.567.429.345,12.950.654.332,31.0,,14567429345.0,12950654332.0
2.12. Chi phí các dịch vụ khác,II. CHI PHÍ HOẠT ĐỘNG > 2.12. Chi phí các dịch vụ khác,2.12. Chi phí các dịch vụ khác,32,,,,32.0,,,
Cộng chi phí hoạt động (40 = 21->32),II. CHI PHÍ HOẠT ĐỘNG > Cộng chi phí hoạt động (40 = 21->32),Cộng chi phí hoạt động (40 = 21->32),40,,328.963.860.533,335.303.399.833,40.0,,328963860533.0,335303399833.0
