row_label_raw,row_label_full,Các loại doanh thu hoạt động khác,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
1. Từ tài sản tài chính FVTPL,1. Từ tài sản tài chính FVTPL,1. Từ tài sản tài chính FVTPL,121.097.492.294,60.522.634.552,121097492294.0,60522634552.0
1.1 Cổ tức và lãi trái phiếu,1.1 Cổ tức và lãi trái phiếu,1.1 Cổ tức và lãi trái phiếu,32.127.783.778,28.546.664.687,32127783778.0,28546664687.0
"1.2 Lãi tiền gửi có kỳ hạn, chứng chỉ tiền gửi","1.2 Lãi tiền gửi có kỳ hạn, chứng chỉ tiền gửi","1.2 Lãi tiền gửi có kỳ hạn, chứng chỉ tiền gửi",88.969.708.516,31.975.969.865,88969708516.0,31975969865.0
2. Từ tài sản tài chính HTM,2. Từ tài sản tài chính HTM,2. Từ tài sản tài chính HTM,,,,
3. Từ các khoản cho vay,2. Từ tài sản tài chính HTM > 3. Từ các khoản cho vay,3. Từ các khoản cho vay,443.223.851.448,519.899.022.663,443223851448.0,519899022663.0
4. Từ AFS,4. Từ AFS,4. Từ AFS,,,,
Tổng cộng,4. Từ AFS > Tổng cộng,Tổng cộng,564.321.343.742,580.421.657.215,564321343742.0,580421657215.0
