row_label_raw,row_label_full,STT,Loại chi phí quản lý CTCK,Năm nay,Năm trước,numeric__Loại chi phí quản lý CTCK,numeric__Năm nay,numeric__Năm trước
1,1,1,Chi phí lương và khác khoản khác theo lương,42.731.445.175,38.629.584.726,,42731445175.0,38629584726.0
2,2,2,"BHXH, BHYT, KPCĐ, BHTN",3.025.564.500,2.555.186.750,,3025564500.0,2555186750.0
3,3,3,Chi phí đào tạo tuyển dụng,259.419.432,220.957.547,,259419432.0,220957547.0
4,4,4,Chi phí vất tư văn phòng,3.073.517.517,2.652.463.565,,3073517517.0,2652463565.0
5,5,5,Chi phí khấu hao TSCĐ,14.696.932.391,12.744.175.445,,14696932391.0,12744175445.0
6,6,6,"Chi phí thuế, phí và lệ phí",21.255.484,31.263.505,,21255484.0,31263505.0
7,7,7,Chi phí dịch vụ mua ngoài,18.162.538.885,18.526.211.746,,18162538885.0,18526211746.0
8,8,8,Chi phí khác,1.606.468.743,1.304.022.393,,1606468743.0,1304022393.0
,,,Cộng,83.577.142.127,76.663.865.677,,83577142127.0,76663865677.0
