row_label_raw,row_label_full,STT,Danh mục các khoản đầu tư,Số lượng bán,Giá bán,Tổng giá trị bán,Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch,"Lãi, lỗ bán chứng khoán kỳ này","Lãi, lỗ bán chứng khoán lũy kế đến kỳ này","Lãi, lỗ bán chứng khoán lũy kế đến kỳ trước",numeric__Danh mục các khoản đầu tư,numeric__Số lượng bán,numeric__Giá bán,numeric__Tổng giá trị bán,numeric__Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch,"numeric__Lãi, lỗ bán chứng khoán kỳ này","numeric__Lãi, lỗ bán chứng khoán lũy kế đến kỳ này","numeric__Lãi, lỗ bán chứng khoán lũy kế đến kỳ trước"
A,A,A,B,1,2,3=1*2,4,5=3-4,6,7,,1.0,2.0,,4.0,,6.0,7.0
1,1,1,Trái phiếu chính phủ,2.700.000,,319.488.300.000,319.704.800.000,(216.500.000),(216.500.000),,,2700000.0,,319488300000.0,319704800000.0,-216500000.0,-216500000.0,
2,2,2,CTG2028T2/02-Trái Phiếu Ngân hàng TMCP Công Thương Việt Nam,500.000,,50.000.000.000,50.000.000.000,,,,,500000.0,,50000000000.0,50000000000.0,,,
3,3,3,Giấy tờ có giá,450,,466.520.396.157,466.752.526.711,(232.130.554),(232.130.554),,,450.0,,466520396157.0,466752526711.0,-232130554.0,-232130554.0,
4,4,4,FPT-Công ty CP FPT,1.610.000,,134.948.620.000,135.240.000.000,(291.380.000),(291.380.000),192.888.821,,1610000.0,,134948620000.0,135240000000.0,-291380000.0,-291380000.0,192888821.0
5,5,5,Cổ phiếu lẻ,93.930,,1.609.123.900,1.595.165.092,52.340.808,52.340.808,11.205.471.602,,93930.0,,1609123900.0,1595165092.0,52340808.0,52340808.0,11205471602.0
,,,Tổng công,4.904.380,,972.566.440.057,973.292.491.803,(687.669.746),(687.669.746),11.398.360.423,,4904380.0,,972566440057.0,973292491803.0,-687669746.0,-687669746.0,11398360423.0
