row_label_raw,row_label_full,col_0,31.12.2020Triệu VND,31.12.2019Triệu VND,numeric__31.12.2020Triệu VND,numeric__31.12.2019Triệu VND
Thương mại,Thương mại,Thương mại,55.342.274,49.850.300,55342274.0,49850300.0
"Nông, lâm nghiệp","Nông, lâm nghiệp","Nông, lâm nghiệp",1.043.089,941.014,1043089.0,941014.0
Sản xuất và gia công chế biến,Sản xuất và gia công chế biến,Sản xuất và gia công chế biến,24.318.752,23.763.927,24318752.0,23763927.0
Xây dựng,Xây dựng,Xây dựng,14.726.784,12.396.147,14726784.0,12396147.0
Dịch vụ cá nhân và cộng đồng,Dịch vụ cá nhân và cộng đồng,Dịch vụ cá nhân và cộng đồng,7.345.463,5.686.841,7345463.0,5686841.0
"Kho bãi, giao thông vận tải và thông tin liên lạc","Kho bãi, giao thông vận tải và thông tin liên lạc","Kho bãi, giao thông vận tải và thông tin liên lạc",3.229.237,2.749.348,3229237.0,2749348.0
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,755.053,695.851,755053.0,695851.0
Tư vấn và kinh doanh bắt động sản,Tư vấn và kinh doanh bắt động sản,Tư vấn và kinh doanh bắt động sản,4.737.931,4.547.891,4737931.0,4547891.0
Nhà hàng và khách sạn,Nhà hàng và khách sạn,Nhà hàng và khách sạn,2.712.426,2.563.235,2712426.0,2563235.0
Dịch vụ tài chính,Dịch vụ tài chính,Dịch vụ tài chính,90.739,16.120,90739.0,16120.0
Các ngành nghề khác,Các ngành nghề khác,Các ngành nghề khác,193.315.776,162.770.812,193315776.0,162770812.0
,,,307.617.524,265.981.486,307617524.0,265981486.0
