row_label_raw,row_label_full,col_0,31.12.2020Triệu VND,31.12.2019Triệu VND,numeric__31.12.2020Triệu VND,numeric__31.12.2019Triệu VND
"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng",,
Bất động sản,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Bất động sản",Bất động sản,596.168.788,494.245.578,596168788.0,494245578.0
Hàng tồn kho,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Hàng tồn kho",Hàng tồn kho,331.252,583.208,331252.0,583208.0
"Máy móc, thiết bị","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Máy móc, thiết bị","Máy móc, thiết bị",4.210.884,5.434.604,4210884.0,5434604.0
Giấy tờ có giá,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Giấy tờ có giá",Giấy tờ có giá,21.640.208,22.718.863,21640208.0,22718863.0
Trong đó:- GTCG do doanh nghiệp phát hành,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Trong đó:- GTCG do doanh nghiệp phát hành",Trong đó:- GTCG do doanh nghiệp phát hành,21.640.208,22.718.863,21640208.0,22718863.0
Tài sản khác,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Tài sản khác",Tài sản khác,13.912.810,13.671.741,13912810.0,13671741.0
,,,636.263.942,536.653.994,636263942.0,536653994.0
"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác",,
Bất động sản,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Bất động sản",Bất động sản,658.907,598.973,658907.0,598973.0
Giấy tờ có giá,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Giấy tờ có giá",Giấy tờ có giá,7.188.000,10.088.000,7188000.0,10088000.0
Tài sản khác,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Tài sản khác",Tài sản khác,2.290.576,2.572.530,2290576.0,2572530.0
,,,10.137.483,13.259.503,10137483.0,13259503.0
"Tổng tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Tổng tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu","Tổng tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu",646.401.425,549.913.497,646401425.0,549913497.0
