row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2020Triệu VND,31.12.2019Triệu VND,numeric__Thuyết minh,numeric__31.12.2020Triệu VND,numeric__31.12.2019Triệu VND
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,11.2,1.805.000,2.140.000,112.0,1805000.0,2140000.0
Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,11.3,1.000,1.000,113.0,1000.0,1000.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,11.3,200,200,113.0,200.0,200.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,11.4,101.827,101.827,114.0,101827.0,101827.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,11.5,(5.305),(5.384),115.0,-5305.0,-5384.0
,,,,1.902.722,2.237.643,,1902722.0,2237643.0
