row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu VND,Dự phòng chung Triệu VND,Tổng cộng Triệu VND,numeric__Dự phòng cụ thể Triệu VND,numeric__Dự phòng chung Triệu VND,numeric__Tổng cộng Triệu VND
Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,734.321,1.685.890,2.420.211,734321.0,1685890.0,2420211.0
Trích lập trong năm (Thuyết minh 30),Trích lập trong năm (Thuyết minh 30),Trích lập trong năm (Thuyết minh 30),7.817,270.157,277.974,7817.0,270157.0,277974.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(301.140),-,(301.140),-301140.0,,-301140.0
Số dư tại ngày 31 tháng 12 năm 2019,Số dư tại ngày 31 tháng 12 năm 2019,Số dư tại ngày 31 tháng 12 năm 2019,440.998,1.956.047,2.397.045,440998.0,1956047.0,2397045.0
Trích lập trong năm (Thuyết minh 30),Trích lập trong năm (Thuyết minh 30),Trích lập trong năm (Thuyết minh 30),353.219,297.065,650.284,353219.0,297065.0,650284.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(226.558),-,(226.558),-226558.0,,-226558.0
Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,567.659,2.253.112,2.820.771,567659.0,2253112.0,2820771.0
