row_label_raw,row_label_full,col_0,1.1.2020Triệu VND,Phát sinh trong năm,Phát sinh trong năm_1,31.12.2020Triệu VND,numeric__1.1.2020Triệu VND,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__31.12.2020Triệu VND
,,,1.1.2020Triệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,31.12.2020Triệu VND,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,17.972,214.213,(216.272),15.913,17972.0,214213.0,-216272.0,15913.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,44.702,1.891.715,(1.625.993),310.424,44702.0,1891715.0,-1625993.0,310424.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,40.224,269.777,(271.590),38.411,40224.0,269777.0,-271590.0,38411.0
,,,102.898,2.375.705,(2.113.855),364.748,102898.0,2375705.0,-2113855.0,364748.0
