row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu hồi nợ xấu đã sử dụng dự phòng xử lý,Thu nhập khác > Thu hồi nợ xấu đã sử dụng dự phòng xử lý,Thu hồi nợ xấu đã sử dụng dự phòng xử lý,208.790,1.426.468,208790.0,1426468.0
Thu từ hoạt động kinh doanh khác,Thu nhập khác > Thu từ hoạt động kinh doanh khác,Thu từ hoạt động kinh doanh khác,200.897,66.480,200897.0,66480.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,52.027,52.340,52027.0,52340.0
,,,461.714,1.545.288,461714.0,1545288.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi về hoạt động kinh doanh khác,Chi phí khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(163.726),(15.793),-163726.0,-15793.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(22.694),(29.956),-22694.0,-29956.0
,,,(186.420),(45.749),-186420.0,-45749.0
,,,275.294,1.499.539,275294.0,1499539.0
