row_label_raw,row_label_full,col_0,col_1,31.12.2020Triệu VND,31.12.2019Triệu VND,numeric__col_1,numeric__31.12.2020Triệu VND,numeric__31.12.2019Triệu VND
,,,,31.12.2020Triệu VND,31.12.2019Triệu VND,,,
5,5,5,Tiền mặt bằng đồng Việt Nam,5.948.956,5.510.455,,5948956.0,5510455.0
5,5,5,Tiền mặt bằng ngoại tệ,755.010,835.155,,755010.0,835155.0
5,5,5,Chứng từ có giá,471,472,,471.0,472.0
5,5,5,Vàng,263.472,91.721,,263472.0,91721.0
5,5,5,,6.967.909,6.437.803,,6967909.0,6437803.0
5,5,5,TIỀN GửI TẠI NGÂN HÀNG NHÀ NƯỚC,,,,,
5,5,5,,31.12.2020Triệu VND,31.12.2019Triệu VND,,,
5,5,5,Tiền gửi thanh toán tại NHNN,,,,,
5,5 > 5,5,- Bằng đồng Việt Nam,10.115.714,9.677.027,,10115714.0,9677027.0
5,5 > 5,5,- Bằng ngoại tệ,6.501.084,743.279,,6501084.0,743279.0
5,5 > 5,5,,16.616.798,10.420.306,,16616798.0,10420306.0
