row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",15.580,13.129,15580.0,13129.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,4.201.578,3.660.452,4201578.0,3660452.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,1.633.533,1.566.936,1633533.0,1566936.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,351.750,334.694,351750.0,334694.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,6.862,10.195,6862.0,10195.0
- Chi khác cho nhân viên,- Chi khác cho nhân viên,- Chi khác cho nhân viên,2.209.433,1.748.627,2209433.0,1748627.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.729.849,1.623.948,1729849.0,1623948.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,353.556,329.145,353556.0,329145.0
- Chi khác,- Chi khác,- Chi khác,1.376.293,1.294.803,1376293.0,1294803.0
Chi cho hoạt động quản lý,Chi cho hoạt động quản lý,Chi cho hoạt động quản lý,1.750.281,2.243.052,1750281.0,2243052.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",374.287,330.101,374287.0,330101.0
Chi phí dự phòng (i),Chi phí dự phòng (i),Chi phí dự phòng (i),(648.290),278.486,-648290.0,278486.0
,,,7.423.285,8.149.168,7423285.0,8149168.0
