row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2023VND,1/1/2023VND,,
Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,107.080.793.198,121.246.453.021,107080793198.0,121246453021.0
Siemens Energy Limited Company,Siemens Energy Limited Company,Siemens Energy Limited Company,96.229.903.174,-,96229903174.0,
Công ty TNHH MTV Xây lắp điện 1 - Miền Nam,Công ty TNHH MTV Xây lắp điện 1 - Miền Nam,Công ty TNHH MTV Xây lắp điện 1 - Miền Nam,86.432.400.016,141.177.753.552,86432400016.0,141177753552.0
Tổng Công ty Khoáng sản TKV - CTCP,Tổng Công ty Khoáng sản TKV - CTCP,Tổng Công ty Khoáng sản TKV - CTCP,73.920.000.000,-,73920000000.0,
Công ty Cổ phần Sông Đà 5,Công ty Cổ phần Sông Đà 5,Công ty Cổ phần Sông Đà 5,-,26.694.392.913,,26694392913.0
Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát,Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát,Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát,-,88.085.345.260,,88085345260.0
Phải trả các đối tượng khác,Phải trả các đối tượng khác,Phải trả các đối tượng khác,442.535.017.014,650.579.890.846,442535017014.0,650579890846.0
,,,806.198.113.402,1.027.783.835.592,806198113402.0,1027783835592.0
