row_label_raw,row_label_full,col_0,Thời gian quá hạn,31/12/2023 > Giá gốc VND,31/12/2023 > Dự phòng VND,31/12/2023 > Giá trị có thể thu hồi VND,Thời gian quá hạn_1,1/1/2023 > Giá gốc VND,1/1/2023 > Dự phòng VND,1/1/2023 > Giá trị có thể thu hồi VND,numeric__Thời gian quá hạn,numeric__31/12/2023 > Giá gốc VND,numeric__31/12/2023 > Dự phòng VND,numeric__31/12/2023 > Giá trị có thể thu hồi VND,numeric__Thời gian quá hạn_1,numeric__1/1/2023 > Giá gốc VND,numeric__1/1/2023 > Dự phòng VND,numeric__1/1/2023 > Giá trị có thể thu hồi VND
Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,,,,,,,,
Phan Ngọc Tiến (Đội xây lắp số 1),Nợ quá hạn > Phan Ngọc Tiến (Đội xây lắp số 1),Phan Ngọc Tiến (Đội xây lắp số 1),Trên 3 năm,418.555.690,(418.555.690),-,Trên 3 năm,418.555.690,(418.555.690),-,,418555690.0,-418555690.0,,,418555690.0,-418555690.0,
Trần Nhung (Đội xây lắp số 3),Nợ quá hạn > Trần Nhung (Đội xây lắp số 3),Trần Nhung (Đội xây lắp số 3),Trên 3 năm,2.151.632.200,(2.151.632.200),-,Trên 3 năm,2.151.632.200,(2.151.632.200),-,,2151632200.0,-2151632200.0,,,2151632200.0,-2151632200.0,
Công ty Cổ phần Cơ khí và Kết cấu thép Sóc Sơn Tổng Công ty Cổ phần,Nợ quá hạn > Công ty Cổ phần Cơ khí và Kết cấu thép Sóc Sơn Tổng Công ty Cổ phần,Công ty Cổ phần Cơ khí và Kết cấu thép Sóc Sơn Tổng Công ty Cổ phần,Trên 3 năm,2.049.842.044,(2.049.842.044),-,Trên 3 năm Từ 2 đến dưới 3 năm,2.049.842.044,(2.049.842.044),-,,2049842044.0,-2049842044.0,,,2049842044.0,-2049842044.0,
Thương mại và Xây dựng,Nợ quá hạn > Thương mại và Xây dựng,Thương mại và Xây dựng,,-,-,-,Trên 3 năm Từ 2 đến dưới 3 năm,500.000.000,(350.000.000),150.000.000,,,,,,500000000.0,-350000000.0,150000000.0
Các khách hàng khác,Nợ quá hạn > Các khách hàng khác,Các khách hàng khác,Trên 3 năm,563.843.847,(563.843.847),-,Trên 3 năm,563.843.847,(563.843.847),-,,563843847.0,-563843847.0,,,563843847.0,-563843847.0,
,,,,5.183.873.781,(5.183.873.781),-,,5.683.873.781,(5.533.873.781),150.000.000,,5183873781.0,-5183873781.0,,,5683873781.0,-5533873781.0,150000000.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,,,,,,,
Dự phòng phải thu khó đòi – ngắn hạn,Trong đó: > Dự phòng phải thu khó đòi – ngắn hạn,Dự phòng phải thu khó đòi – ngắn hạn,,,(5.183.873.781),,,,(5.533.873.781),,,,-5183873781.0,,,,-5533873781.0,
