row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2023 VND,1/1/2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2023 VND,numeric__1/1/2023 VND
VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,4.935.840.737.812,4.892.822.169.439,400.0,,4935840737812.0,4892822169439.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,410,24,4.935.840.737.812,4.892.822.169.439,410.0,24.0,4935840737812.0,4892822169439.0
Vốn cổ phần,Vốn cổ phần,Vốn cổ phần,411,25,3.109.955.580.000,2.704.330.020.000,411.0,25.0,3109955580000.0,2704330020000.0
- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,3.109.955.580.000,2.704.330.020.000,,,3109955580000.0,2704330020000.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,,711.136.556.786,711.136.556.786,412.0,,711136556786.0,711136556786.0
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,418,,246.973.837.431,213.577.792.672,418.0,,246973837431.0,213577792672.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,420,,64.632.444.542,64.632.444.542,420.0,,64632444542.0,64632444542.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,,803.142.319.053,1.199.145.355.439,421.0,,803142319053.0,1199145355439.0
- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,421a,,693.331.661.162,534.909.460.264,,,693331661162.0,534909460264.0
- LNST năm nay,- LNST năm nay,- LNST năm nay,421b,,109.810.657.891,664.235.895.175,,,109810657891.0,664235895175.0
TỔNG CỘNG NGUỒN VỐN(440 = 300 + 400),TỔNG CỘNG NGUỒN VỐN(440 = 300 + 400),TỔNG CỘNG NGUỒN VỐN(440 = 300 + 400),440,,10.751.985.852.670,12.464.511.241.185,440.0,,10751985852670.0,12464511241185.0
