row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,,
Doanh thu dịch vụ tư vấn,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc > Doanh thu dịch vụ tư vấn,Doanh thu dịch vụ tư vấn,-,2.712.000.000,,2712000000.0
Doanh thu cho thuê,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc > Doanh thu cho thuê,Doanh thu cho thuê,88.555.554,-,88555554.0,
Cổ tức được chia,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc > Cổ tức được chia,Cổ tức được chia,14.702.758.871,11.678.975.272,14702758871.0,11678975272.0
Công ty Cổ phần Điện gió Liên Lập,Công ty Cổ phần Điện gió Liên Lập,Công ty Cổ phần Điện gió Liên Lập,Công ty Cổ phần Điện gió Liên Lập,Công ty Cổ phần Điện gió Liên Lập,,
Doanh thu dịch vụ xây lắp,Công ty Cổ phần Điện gió Liên Lập > Doanh thu dịch vụ xây lắp,Doanh thu dịch vụ xây lắp,-,64.720.521.806,,64720521806.0
Doanh thu cho thuê,Công ty Cổ phần Điện gió Liên Lập > Doanh thu cho thuê,Doanh thu cho thuê,6.400.000,-,6400000.0,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Điện gió Liên Lập > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,396.607.314,-,396607314.0,
Doanh thu từ thanh lý tài sản,Công ty Cổ phần Điện gió Liên Lập > Doanh thu từ thanh lý tài sản,Doanh thu từ thanh lý tài sản,61.000.000,-,61000000.0,
Cho vay,Công ty Cổ phần Điện gió Liên Lập > Cho vay,Cho vay,-,12.372.900.000,,12372900000.0
