row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,,
Công ty TNHH MTV Xây lắp Điện 1 - Miền Nam,Công ty TNHH MTV Xây lắp Điện 1 - Miền Nam,Công ty TNHH MTV Xây lắp Điện 1 - Miền Nam,Công ty TNHH MTV Xây lắp Điện 1 - Miền Nam,Công ty TNHH MTV Xây lắp Điện 1 - Miền Nam,,
Doanh thu bán hàng hóa và dịch vụ,Công ty TNHH MTV Xây lắp Điện 1 - Miền Nam > Doanh thu bán hàng hóa và dịch vụ,Doanh thu bán hàng hóa và dịch vụ,7.992.471.987,1.306.652.790,7992471987.0,1306652790.0
Mua dịch vụ xây lắp,Công ty TNHH MTV Xây lắp Điện 1 - Miền Nam > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,319.929.264.163,334.583.134.744,319929264163.0,334583134744.0
Lợi nhuận được chia,Công ty TNHH MTV Xây lắp Điện 1 - Miền Nam > Lợi nhuận được chia,Lợi nhuận được chia,-,2.500.000.000,,2500000000.0
Chuyển nhượng đầu tư vào công ty con,Công ty TNHH MTV Xây lắp Điện 1 - Miền Nam > Chuyển nhượng đầu tư vào công ty con,Chuyển nhượng đầu tư vào công ty con,-,6.760.812.315,,6760812315.0
Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”),Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”),Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”),Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”),Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”),,
Doanh thu cho thuê,Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”) > Doanh thu cho thuê,Doanh thu cho thuê,340.106.090,340.106.091,340106090.0,340106091.0
Doanh thu bán hàng hóa,Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”) > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,8.792.661.838,10.820.817.222,8792661838.0,10820817222.0
Mua dịch vụ xây lắp,Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”) > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,195.371.575.363,160.887.786.997,195371575363.0,160887786997.0
Lợi nhuận được chia,Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”) > Lợi nhuận được chia,Lợi nhuận được chia,-,500.000.000,,500000000.0
Chuyển nhượng vốn,Công ty Cổ phần PCI Hà Nội (trước đây là “Công ty TNHH MTV Xây lắp Điện 1 - Đại Mỗ”) > Chuyển nhượng vốn,Chuyển nhượng vốn,1.480.935.067,-,1480935067.0,
Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,,
Doanh thu dịch vụ xây lắp,Công ty TNHH Chế tạo Cột thép Đông Anh > Doanh thu dịch vụ xây lắp,Doanh thu dịch vụ xây lắp,-,79.740.000,,79740000.0
Mua dịch vụ xây lắp,Công ty TNHH Chế tạo Cột thép Đông Anh > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,16.811.375.046,70.496.755.825,16811375046.0,70496755825.0
Lợi nhuận được chia,Công ty TNHH Chế tạo Cột thép Đông Anh > Lợi nhuận được chia,Lợi nhuận được chia,14.626.338.660,9.226.338.660,14626338660.0,9226338660.0
Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,,
Doanh thu bán hàng hóa,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,18.300.943.404,7.299.071.777,18300943404.0,7299071777.0
Doanh thu cho thuê,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Doanh thu cho thuê,Doanh thu cho thuê,553.373.100,553.373.100,553373100.0,553373100.0
Mua dịch vụ xây lắp,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,251.305.696.765,240.363.894.246,251305696765.0,240363894246.0
Lợi nhuận được chia,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Lợi nhuận được chia,Lợi nhuận được chia,-,1.121.546.065,,1121546065.0
Góp vốn,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Góp vốn,Góp vốn,-,15.000.000.000,,15000000000.0
Chuyển nhượng đầu tư vào công ty con,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Chuyển nhượng đầu tư vào công ty con,Chuyển nhượng đầu tư vào công ty con,-,10.275.400.561,,10275400561.0
Chi phí lãi trả chậm,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Chi phí lãi trả chậm,Chi phí lãi trả chậm,96.178.940,66.877.756,96178940.0,66877756.0
Công ty TNHH MTV PCI Nàng Hương,Công ty TNHH MTV PCI Nàng Hương,Công ty TNHH MTV PCI Nàng Hương,Công ty TNHH MTV PCI Nàng Hương,Công ty TNHH MTV PCI Nàng Hương,,
Doanh thu cho thuê,Công ty TNHH MTV PCI Nàng Hương > Doanh thu cho thuê,Doanh thu cho thuê,1.499.163.684,1.619.987.095,1499163684.0,1619987095.0
Mua hàng hóa,Công ty TNHH MTV PCI Nàng Hương > Mua hàng hóa,Mua hàng hóa,1.981.288.700,2.084.108.406,1981288700.0,2084108406.0
Lợi nhuận được chia,Công ty TNHH MTV PCI Nàng Hương > Lợi nhuận được chia,Lợi nhuận được chia,1.870.104.537,-,1870104537.0,
Mua dịch vụ,Công ty TNHH MTV PCI Nàng Hương > Mua dịch vụ,Mua dịch vụ,953.927.927,-,953927927.0,
