row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2023VND > 6.720.903.822,Số phải nộp trong năm VND > 42.026.286.895,Số đã nộp trong năm VND > (47.241.813.802),31/12/2023VND > 1.505.376.915,numeric__1/1/2023VND > 6.720.903.822,numeric__Số phải nộp trong năm VND > 42.026.286.895,numeric__Số đã nộp trong năm VND > (47.241.813.802),numeric__31/12/2023VND > 1.505.376.915
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,559.093.585,(559.093.585),-,,559093585.0,-559093585.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,55.973.200.329,13.831.186.632,(67.914.836.273),1.889.550.688,55973200329.0,13831186632.0,-67914836273.0,1889550688.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,107.487.838,6.146.704.635,(6.078.398.816),175.793.657,107487838.0,6146704635.0,-6078398816.0,175793657.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,1.404.951.745,24.000.087.258,(24.543.881.167),861.157.836,1404951745.0,24000087258.0,-24543881167.0,861157836.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,2.430.880.618,(2.430.880.618),-,,2430880618.0,-2430880618.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",2.394.609.876,15.679.317.384,(16.537.413.494),1.536.513.768,2394609876.0,15679317384.0,-16537413494.0,1536513768.0
,,,66.601.153.610,104.673.557.009,(165.306.317.755),5.968.392.864,66601153610.0,104673557009.0,-165306317755.0,5968392864.0
