row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành đầu năm – hiện đang lưu hành > Ảnh hưởng của cổ phiếu mới phát hành trong năm,2019 > 609.929.123 > 1.445.297,2018(dã điều chỉnh lại) > 525.132.777 > 2.469.650,numeric__2019 > 609.929.123 > 1.445.297,numeric__2018(dã điều chỉnh lại) > 525.132.777 > 2.469.650
,,,611.374.420,527.602.427,611374420.0,527602427.0
Ảnh hưởng của việc phát hành cổ phiếu thường trong năm,Ảnh hưởng của việc phát hành cổ phiếu thường trong năm,Ảnh hưởng của việc phát hành cổ phiếu thường trong năm,91.705.553,170.150.581,91705553.0,170150581.0
Số cổ phiếu phổ thông bình quân gia quyền cuối năm – hiện đang lưu hành,Số cổ phiếu phổ thông bình quân gia quyền cuối năm – hiện đang lưu hành,Số cổ phiếu phổ thông bình quân gia quyền cuối năm – hiện đang lưu hành,703.079.973,697.753.008,703079973.0,697753008.0
