row_label_raw,row_label_full,col_0,Mã số,2019 VND,2018 VND,numeric__Mã số,numeric__2019 VND,numeric__2018 VND
LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chi mua tài sản cố định và tài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua tài sản cố định và tài sản dài hạn khác,Tiền chi mua tài sản cố định và tài sản dài hạn khác,21,(1.134.946.239.050),(419.735.286.269),21.0,-1134946239050.0,-419735286269.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,23.989.791.915,2.645.551.428,22.0,23989791915.0,2645551428.0
Tiền chi cho vay,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay,Tiền chi cho vay,23,(2.132.000.000.000),(4.637.000.000.000),23.0,-2132000000000.0,-4637000000000.0
Tiền thu hồi các khoản cho vay,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi các khoản cho vay,Tiền thu hồi các khoản cho vay,24,105.000.000.000,3.100.000.000.000,24.0,105000000000.0,3100000000000.0
Gửi tiền gửi ngân hàng có kỳ hạn và các khoản đầu tư khác,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Gửi tiền gửi ngân hàng có kỳ hạn và các khoản đầu tư khác,Gửi tiền gửi ngân hàng có kỳ hạn và các khoản đầu tư khác,23,(42.700.000.000),(756.211.720.000),23.0,-42700000000.0,-756211720000.0
Rút tiền gửi có kỳ hạn tại ngân hàng và các khoản đầu tư khác,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Rút tiền gửi có kỳ hạn tại ngân hàng và các khoản đầu tư khác,Rút tiền gửi có kỳ hạn tại ngân hàng và các khoản đầu tư khác,24,251.200.000.000,659.270.440.000,24.0,251200000000.0,659270440000.0
Tiền chi mua lại lợi ích cổ đông không kiểm soát trong một công ty con,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua lại lợi ích cổ đông không kiểm soát trong một công ty con,Tiền chi mua lại lợi ích cổ đông không kiểm soát trong một công ty con,25,-,(1.612.925.442.493),25.0,,-1612925442493.0
Tiền thu lãi tiền gửi và cổ tức,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi và cổ tức,Tiền thu lãi tiền gửi và cổ tức,27,99.441.361.113,146.796.478.068,27.0,99441361113.0,146796478068.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,(2.830.015.086.022),(3.517.159.979.266),30.0,-2830015086022.0,-3517159979266.0
