row_label_raw,row_label_full,Số,Tên công ty,Hoạt động chính,Trụ sở,Phần trăm lợi ích kinh tế tại ngày 31/12/2019,1/1/2019,Phần trăm quyền biểu quyết tại ngày 31/12/2019,1/1/2019_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Phần trăm lợi ích kinh tế tại ngày 31/12/2019,numeric__1/1/2019,numeric__Phần trăm quyền biểu quyết tại ngày 31/12/2019,numeric__1/1/2019_1
,,,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,,,,,,,
1,1,1,Công ty TNHH Một Thành viên Thực phẩm Masan,Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam.",100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
2,2,2,Công ty TNHH Một Thành viên Masan Beverage,Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam.",100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
3,3,3,Masan Consumer (Thailand) Limited (“MTH”),Kinh doanh và phân phối,"Số 83, Lầu 4, Đường Amnuay Songkhram, Tiêu khu Tanon Nakornchaisri, Quận Dusit, Bangkok, Thái Lan.","99,99%","99,99%","99,99%","99,99%",,,,0.9998999999999999,0.9998999999999999,0.9998999999999999,0.9998999999999999
4,4,4,Công ty TNHH Masan HPC (“HPC”),(vi) Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam.",100%,-,100%,-,,,,1.0,,1.0,
,,,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,,,,,,,
1,1,1,Công ty TNHH Một Thành viên Công nghiệp Masan,"(i) Sản xuất gia vị, thực phẩm tiện lợi và bao bì","Lô 6, Khu Công nghiệp Tân Đông Hiệp A, Phường Tân Đông Hiệp, Thành phố Dĩ An, Tinh Bình Dương, Việt Nam.",100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
