row_label_raw,row_label_full,Tiền thu từ phát hành cổ phiếu,31,213.452.750.000,52.408.270.000,numeric__31,numeric__213.452.750.000,numeric__52.408.270.000
Tiền thu từ vốn góp vào một công ty con bồi cổđông không kiểm soát,Tiền thu từ vốn góp vào một công ty con bồi cổđông không kiểm soát,Tiền thu từ vốn góp vào một công ty con bồi cổđông không kiểm soát,31,-,76.343.325.699,31.0,,76343325699.0
Tiền thu từ các khoản vay ngân hàng,Tiền thu từ các khoản vay ngân hàng,Tiền thu từ các khoản vay ngân hàng,33,17.077.918.308.831,13.076.955.605.131,33.0,17077918308831.0,13076955605131.0
Tiền trả nợ gốc vay cho ngân hàng,Tiền trả nợ gốc vay cho ngân hàng,Tiền trả nợ gốc vay cho ngân hàng,34,(15.158.706.453.498),(13.240.408.311.688),34.0,-15158706453498.0,-13240408311688.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,(2.758.135.382.300),(2.916.727.251.200),36.0,-2758135382300.0,-2916727251200.0
Lưu chuyển tiền thuần từ các hoạt độngtài chính,Lưu chuyển tiền thuần từ các hoạt độngtài chính,Lưu chuyển tiền thuần từ các hoạt độngtài chính,40,(625.470.776.967),(2.951.428.362.058),40.0,-625470776967.0,-2951428362058.0
