row_label_raw,row_label_full,Mối quan hệ > Công ty TNHH MNS Meat Hà Nam,Bản chất giao dịch > Bán hàng hóa > Bán tài sản cố định > Mua hàng hóa > Mua tài sản cố định > Phí hỗ trợ quản lý,Giá trị giao dịch > 2019VND > 471.970.785 > 3.654.510.255 > 783.539.872 > 108.194.443 > 9.777.468.782,Giá trị giao dịch > 2018VND > 20.766.928 > 129.833.333 > - > 1.327.010.547,Phải thu/(phải trả) tại ngày > 31/12/2019VND > 116.949.047 > 1.372.172.193 > (137.149.487) > - > 5.856.548.984,Phải thu/(phải trả) tại ngày > 1/1/2019VND > 7.912.200 > - > 1.459.711.602,numeric__Bản chất giao dịch > Bán hàng hóa > Bán tài sản cố định > Mua hàng hóa > Mua tài sản cố định > Phí hỗ trợ quản lý,numeric__Giá trị giao dịch > 2019VND > 471.970.785 > 3.654.510.255 > 783.539.872 > 108.194.443 > 9.777.468.782,numeric__Giá trị giao dịch > 2018VND > 20.766.928 > 129.833.333 > - > 1.327.010.547,numeric__Phải thu/(phải trả) tại ngày > 31/12/2019VND > 116.949.047 > 1.372.172.193 > (137.149.487) > - > 5.856.548.984,numeric__Phải thu/(phải trả) tại ngày > 1/1/2019VND > 7.912.200 > - > 1.459.711.602
Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Bán hàng hóa,1.366.258.009,1.072.107.209,75.409.765,86.225.766,,1366258009.0,1072107209.0,75409765.0,86225766.0
Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Phí hỗ trợ quản lý,2.762.610.442,3.261.776.530,2.992.606.068,3.587.954.183,,2762610442.0,3261776530.0,2992606068.0,3587954183.0
Công ty Cổ phần Masan Blue,Công ty Cổ phần Masan Blue,Công ty Cổ phần Masan Blue,Bán hàng hóa,3.642.299.383,-,3.302.403.296,-,,3642299383.0,,3302403296.0,
Công ty Cổ phần Masan Blue,Công ty Cổ phần Masan Blue,Công ty Cổ phần Masan Blue,Phí hỗ trợ quản lý,1.451.627.991,-,1.539.672.402,-,,1451627991.0,,1539672402.0,
JinJu Ham Company Limited,JinJu Ham Company Limited,JinJu Ham Company Limited,Mua hàng hóa,1.681.890.570,9.309.912.853,-,(661.958.093),,1681890570.0,9309912853.0,,-661958093.0
JinJu Ham Company Limited,JinJu Ham Company Limited,JinJu Ham Company Limited,Góp vốn,-,76.343.325.699,-,-,,,76343325699.0,,
Thành viên quản lý chủ chốt,Thành viên quản lý chủ chốt,Thành viên quản lý chủ chốt,Thù lao trả cho thành viên quản lý chủ chốt (*),56.489.181.007,49.160.905.351,-,-,,56489181007.0,49160905351.0,,
