row_label_raw,row_label_full,col_0,2019VND,numeric__2019VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,230.563.818.314,230563818314.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.076.970.851.624,1076970851624.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(704.918.733.878),-704918733878.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(1.192.630.138),-1192630138.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(38.807.923.623),-38807923623.0
Thanh lý,Thanh lý,Thanh lý,(1.600.000.000),-1600000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,561.015.382.299,561015382299.0
