row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,374.000.000.000,118.500.000.000,374000000000.0,118500000000.0
Tăng (Thuyết minh 35(a)),Tăng (Thuyết minh 35(a)),Tăng (Thuyết minh 35(a)),208.000.000.000,283.500.000.000,208000000000.0,283500000000.0
Giám (Thuyết minh 35(a)),Giám (Thuyết minh 35(a)),Giám (Thuyết minh 35(a)),(155.500.000.000),(28.000.000.000),-155500000000.0,-28000000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,426.500.000.000,374.000.000.000,426500000000.0,374000000000.0
