row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,62.373.737.291,100.428.317.304,62373737291.0,100428317304.0
Tăng,Tăng,Tăng,21.037.729.834,18.554.346.311,21037729834.0,18554346311.0
Chuyển từ xây dựng cơ bản dở dang(Thuyết minh 12),Chuyển từ xây dựng cơ bản dở dang(Thuyết minh 12),Chuyển từ xây dựng cơ bản dở dang(Thuyết minh 12),16.586.594.543,6.398.610.083,16586594543.0,6398610083.0
Phân bổ,Phân bổ,Phân bổ,(51.905.605.734),(63.007.536.407),-51905605734.0,-63007536407.0
Thanh lý,Thanh lý,Thanh lý,(101.426.122),-,-101426122.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,47.991.029.812,62.373.737.291,47991029812.0,62373737291.0
