row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,9.027.013.569,27.180.502.737,9027013569.0,27180502737.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,267.191.479.654,28.120.911.453,267191479654.0,28120911453.0
Chuyển sang TSCĐ hữu hình(Thuyết minh 11(a)),Chuyển sang TSCĐ hữu hình(Thuyết minh 11(a)),Chuyển sang TSCĐ hữu hình(Thuyết minh 11(a)),(148.652.440.982),(22.592.254.798),-148652440982.0,-22592254798.0
Chuyển sang TSCĐ vô hình(Thuyết minh 11(b)),Chuyển sang TSCĐ vô hình(Thuyết minh 11(b)),Chuyển sang TSCĐ vô hình(Thuyết minh 11(b)),(292.089.600),(15.947.100.200),-292089600.0,-15947100200.0
Chuyển sang chi phí trả trước dài hạn(Thuyết minh 10(b)),Chuyển sang chi phí trả trước dài hạn(Thuyết minh 10(b)),Chuyển sang chi phí trả trước dài hạn(Thuyết minh 10(b)),(16.586.594.543),(6.398.610.083),-16586594543.0,-6398610083.0
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,-,(1.336.435.540),,-1336435540.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,110.687.368.098,9.027.013.569,110687368098.0,9027013569.0
