row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,121.848.817.394,127.008.960.824,121848817394.0,127008960824.0
Giảm dư phòng (Thuyết minh 25),Giảm dư phòng (Thuyết minh 25),Giảm dư phòng (Thuyết minh 25),(46.016.582.849),(5.160.143.430),-46016582849.0,-5160143430.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,75.832.234.545,121.848.817.394,75832234545.0,121848817394.0
