row_label_raw,row_label_full,col_0,30.9.2025VND,30.9.2024VND,numeric__30.9.2025VND,numeric__30.9.2024VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,
Cisdi Thermal & Environmental Engineering Company Limited,Bên thứ ba > Cisdi Thermal & Environmental Engineering Company Limited,Cisdi Thermal & Environmental Engineering Company Limited,76.746.400.000,6.736.519.405,76746400000.0,6736519405.0
Quỹ Đầu tư Phát triển Thành Phó Cần Thơ,Bên thứ ba > Quỹ Đầu tư Phát triển Thành Phó Cần Thơ,Quỹ Đầu tư Phát triển Thành Phó Cần Thơ,24.273.292.842,-,24273292842.0,
Công Ty Cổ Phần Tư Văn Quản Lý,Công Ty Cổ Phần Tư Văn Quản Lý,Công Ty Cổ Phần Tư Văn Quản Lý,Công Ty Cổ Phần Tư Văn Quản Lý,Công Ty Cổ Phần Tư Văn Quản Lý,,
Đầu Tư Apex,Công Ty Cổ Phần Tư Văn Quản Lý > Đầu Tư Apex,Đầu Tư Apex,21.000.000.000,6.500.000.000,21000000000.0,6500000000.0
Khác,Công Ty Cổ Phần Tư Văn Quản Lý > Khác,Khác,63.767.553.423,71.140.838.462,63767553423.0,71140838462.0
Bên liên quan (Thuyết minh 35(b)),Công Ty Cổ Phần Tư Văn Quản Lý > Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),441.776.020,451.316.851.889,441776020.0,451316851889.0
,,,186.229.022.285,535.694.209.756,186229022285.0,535694209756.0
