row_label_raw,row_label_full,Công ty con,Công ty con_1,Công ty con_2,numeric__Công ty con_1,numeric__Công ty con_2
Công ty Trách nhiệm hữu hạn Một thành viên Hoa Sen Nhom Hội - Bình Đình,Công ty Trách nhiệm hữu hạn Một thành viên Hoa Sen Nhom Hội - Bình Đình,Công ty Trách nhiệm hữu hạn Một thành viên Hoa Sen Nhom Hội - Bình Đình,1.756.131.948.057,2.399.988.914.358,1756131948057.0,2399988914358.0
Công ty Trách nhiệm hữu hạn Một thành viên Hoa Sen Nghệ An,Công ty Trách nhiệm hữu hạn Một thành viên Hoa Sen Nghệ An,Công ty Trách nhiệm hữu hạn Một thành viên Hoa Sen Nghệ An,1.534.202.419.916,1.712.615.273.326,1534202419916.0,1712615273326.0
Công ty TNHH Một thành viên Tôn Hoa Sen,Công ty TNHH Một thành viên Tôn Hoa Sen,Công ty TNHH Một thành viên Tôn Hoa Sen,510.328.623.226,1.966.480.327.637,510328623226.0,1966480327637.0
Công ty TNHH Một thành viên Hoa Sen Phú Mỹ,Công ty TNHH Một thành viên Hoa Sen Phú Mỹ,Công ty TNHH Một thành viên Hoa Sen Phú Mỹ,436.061.294.038,1.075.264.470.688,436061294038.0,1075264470688.0
Công ty Cổ phần Nhưa Hoa Sen,Công ty Cổ phần Nhưa Hoa Sen,Công ty Cổ phần Nhưa Hoa Sen,471.186.711,230.381.830.308,471186711.0,230381830308.0
Công ty Trách nhiệm hữu hạn Một thành viên Hoa Sen Hà Nam,Công ty Trách nhiệm hữu hạn Một thành viên Hoa Sen Hà Nam,Công ty Trách nhiệm hữu hạn Một thành viên Hoa Sen Hà Nam,-,134.266.005,,134266005.0
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,
Công ty TNHH Dash,Bên liên quan khác > Công ty TNHH Dash,Công ty TNHH Dash,7.700.000,-,7700000.0,
,,,4.237.203.171.948,7.384.865.082.322,4237203171948.0,7384865082322.0
