row_label_raw,row_label_full,col_0,Ngàn VND,numeric__Ngàn VND
,,,Giá trị tại ngày 31,
BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT,BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT,BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT,tháng 8 năm 2016,
