row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,30.1,6.441.028.981,6.252.482.061,,301.0,6441028981.0,6252482061.0
02,02,02,2. Các khoản giảm trừ doanh thu,30.1,(1.249.713),(35.528),,301.0,-1249713.0,-35528.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,30.1,6.439.779.268,6.252.446.533,,301.0,6439779268.0,6252446533.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,31,(5.430.638.742),(4.398.020.571),,31.0,-5430638742.0,-4398020571.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.009.140.526,1.854.425.962,,,1009140526.0,1854425962.0
21,21,21,6. Doanh thu hoạt động tài chính,30.2,947.916.097,1.053.656.518,,302.0,947916097.0,1053656518.0
22,22,22,7. Chi phí tài chính,32,(1.674.519.826),(1.203.667.607),,32.0,-1674519826.0,-1203667607.0
23,23,23,- Trong đó: Chi phí lãi vay,,(1.579.381.993),(1.078.711.240),,,-1579381993.0,-1078711240.0
24,24,24,8. Phần lãi (lỗ) trong công ty liên kết,,11.710.281,(1.898.163),,,11710281.0,-1898163.0
25,25,25,9. Chi phí bán hàng,33,(169.154.415),(111.239.060),,33.0,-169154415.0,-111239060.0
26,26,26,10. Chi phí quản lý doanh nghiệp,33,(501.564.190),(350.371.742),,33.0,-501564190.0,-350371742.0
30,30,30,11. (Lỗ) lợi nhuận thuần từ hoạt động kinh doanh,,(376.471.527),1.240.905.908,,,-376471527.0,1240905908.0
31,31,31,12. Thu nhập khác,34,176.199.117,180.631.718,,34.0,176199117.0,180631718.0
32,32,32,13. Chi phí khác,34,(1.206.015.281),(615.325.413),,34.0,-1206015281.0,-615325413.0
40,40,40,14. Lỗ khác,34,(1.029.816.164),(434.693.695),,34.0,-1029816164.0,-434693695.0
50,50,50,15. (Lỗ) lợi nhuận kế toán trước thuế,,(1.406.287.691),806.212.213,,,-1406287691.0,806212213.0
51,51,51,16. Chi phí thuế TNDN hiện hành,35.1,(10.311.463),(153.548.976),,351.0,-10311463.0,-153548976.0
52,52,52,17. Chi phí thuế TNDN hoãn lại,35.3,(64.901.636),(50.302.292),,353.0,-64901636.0,-50302292.0
60,60,60,18. (Lỗ) lợi nhuận sau thuế TNDN,,(1.481.500.790),602.360.945,,,-1481500790.0,602360945.0
61,61,61,19. (Lỗ) lợi nhuận sau thuế của công ty mẹ,,(1.115.364.598),502.343.207,,,-1115364598.0,502343207.0
62,62,62,20. (Lỗ) lợi nhuận sau thuế của cổ đông không kiểm soát,,(366.136.192),100.017.738,,,-366136192.0,100017738.0
70,70,70,21. (Lỗ) lãi cơ bản trên cổ phiếu (VND),29,(1.412),613,,29.0,-1412.0,613.0
71,71,71,22. (Lỗ) lãi suy giảm trên cổ phiếu (VND),29,(1.412),613,,29.0,-1412.0,613.0
