row_label_raw,row_label_full,Tên ngân hàng,Số cuối năm > Ngàn VND,Nguyên tệ > Ngàn VND,Nguyên tệ > USD,Thời hạn thanh toán và ngày đáo hạn,numeric__Số cuối năm > Ngàn VND,numeric__Nguyên tệ > Ngàn VND,numeric__Nguyên tệ > USD,numeric__Thời hạn thanh toán và ngày đáo hạn
"BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)",,,,
Khoản vay 6,"BIDV, Chi nhánh Gia Lai (tiếp theo) > Khoản vay 6",Khoản vay 6,761.457.207,473.876.601,12.618.719,Từ ngày 13 tháng 03 năm 2019 đến ngày 15 tháng 6 năm 2020,761457207.0,473876601.0,12618719.0,
Khoản vay 7,"BIDV, Chi nhánh Gia Lai (tiếp theo) > Khoản vay 7",Khoản vay 7,600.569.351,474.725.354,5.522.001,Từ năm 2017 đến ngày 20 tháng 10 năm 2020,600569351.0,474725354.0,5522001.0,
