row_label_raw,row_label_full,Tên ngân hàng,Số cuối năm,Nguyên tệ,Thời hạn thanh toán và ngày đáo hạn,Lãi suất,"Tài sản thế chấp(TM số 5, 10, 11, 12, 13 và 14)",numeric__Số cuối năm,numeric__Nguyên tệ,numeric__Thời hạn thanh toán và ngày đáo hạn,numeric__Lãi suất,"numeric__Tài sản thế chấp(TM số 5, 10, 11, 12, 13 và 14)"
Tên ngân hàng,Tên ngân hàng,Tên ngân hàng,Ngàn VND,USD,,,,,,,,
"TPBank,Hội sở","Tên ngân hàng > TPBank,Hội sở","TPBank,Hội sở",2.962.524.517,129.992.300,Từ ngày 10 tháng 1 năm 2017 đến ngày 17 tháng 6 năm 2023,"Lãi suất LIBOR 3 tháng bằng USD vào thời điểm giải ngân + 7,8%/năm và điều chỉnh 3 tháng một lần","Tổng giá trị tài sản hình thành trong tương lai từ dự án “Trung tâm Thương mại Hoàng Anh Gia Lai Myanmar” thuộc sở hữu của HAGL Myanmar; 196.368.900 cổ phần HAN thuộc sở hữu của Công ty - tài sản này hiện đang đồng thời thế chấp cho trái phiếu 930 tỷ sở hữu bởi HDBank, trái phiếu 600 tỷ sở hữu bởi VPBank, trái phiếu 300 tỷ sở hữu bởi Công ty Cổ Phần Việt Golden Farm (TM số 25.3) và khoản vay HDBank - Chi nhánh Sở giao dịch Đồng Nai (TM số 25.2)",2962524517.0,129992300.0,,,
Trong đó:Vay dài hạn đến hạn trả,Tên ngân hàng > Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,455.800.000,,,,,455800000.0,,,,
"BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai",,,,,
Khoản vay 1,"BIDV, Chi nhánh Gia Lai > Khoản vay 1",Khoản vay 1,731.055.979,32.077.928,Từ ngày 31 tháng 12 năm 2017 đến ngày 31 tháng 12 năm 2026,"Lãi suất huy động tiết kiệm của BIDV bằng USD kỳ hạn 12 tháng trả lãi sau + 4,7%/năm (2016: 7%/năm)","Quyền sử dụng đất và vườn cây cao su với quy mô 9.996,9 ha tại Tĩnh Attapeu, Lào thuộc sở hữu bởi HAA",731055979.0,32077928.0,,,
Khoản vay 2,"BIDV, Chi nhánh Gia Lai > Khoản vay 2",Khoản vay 2,80.054.199,3.542.200,Từ ngày 26 tháng 12 năm 2016 đến ngày 26 tháng 9 năm 2024,Lãi suất suất huy động tiết kiệm của BIDV bằng USD kỳ hạn 12 tháng trả lãi sau + 5%/năm (2016: 7%/năm),"Văn phòng làm việc Hội sở chính HAGL tại số 15 Trường Chinh, Phường Trà Bá , Thành phố Pleiku, tỉnh Gia Lai và Khách sạn HAGL tại số 1 Phù Đồng, Thành phố Pleiku, tỉnh Gia Lai",80054199.0,3542200.0,,,
