row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,10.311.463,153.548.976,10311463.0,153548976.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,86.187.524,50.302.292,86187524.0,50302292.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,96.498.987,203.851.268,96498987.0,203851268.0
