row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm (Trình bày lại - TM số 40),Năm nay,Năm trước,,,,
Tài sản thuế TNDN hoãn lạiLợi nhuận chưa thực hiện loại trừ trên hợp nhấtCác khoản lỗ tính thuế được chuyển sang các năm sau của các công ty con,Tài sản thuế TNDN hoãn lạiLợi nhuận chưa thực hiện loại trừ trên hợp nhấtCác khoản lỗ tính thuế được chuyển sang các năm sau của các công ty con,Tài sản thuế TNDN hoãn lạiLợi nhuận chưa thực hiện loại trừ trên hợp nhấtCác khoản lỗ tính thuế được chuyển sang các năm sau của các công ty con,91.119.227,82.941.387,8.177.840,44.905.635,91119227.0,82941387.0,8177840.0,44905635.0
Tài sản thuế TNDN hoãn lạiLợi nhuận chưa thực hiện loại trừ trên hợp nhấtCác khoản lỗ tính thuế được chuyển sang các năm sau của các công ty con,Tài sản thuế TNDN hoãn lạiLợi nhuận chưa thực hiện loại trừ trên hợp nhấtCác khoản lỗ tính thuế được chuyển sang các năm sau của các công ty con,Tài sản thuế TNDN hoãn lạiLợi nhuận chưa thực hiện loại trừ trên hợp nhấtCác khoản lỗ tính thuế được chuyển sang các năm sau của các công ty con,-,-,-,(110.825.458),,,,-110825458.0
Tài sản thuế TNDN hoãn lạiLợi nhuận chưa thực hiện loại trừ trên hợp nhấtCác khoản lỗ tính thuế được chuyển sang các năm sau của các công ty con,Tài sản thuế TNDN hoãn lạiLợi nhuận chưa thực hiện loại trừ trên hợp nhấtCác khoản lỗ tính thuế được chuyển sang các năm sau của các công ty con,Tài sản thuế TNDN hoãn lạiLợi nhuận chưa thực hiện loại trừ trên hợp nhấtCác khoản lỗ tính thuế được chuyển sang các năm sau của các công ty con,91.119.227,82.941.387,8.177.840,(65.919.823),91119227.0,82941387.0,8177840.0,-65919823.0
Thuế TNDN hoãn lại phải trảChi phí lãi vay vốn hoá khi hợp nhấtDự phòng khoản đầu tưChênh lệch tỷ giá hối đoái,Thuế TNDN hoãn lại phải trảChi phí lãi vay vốn hoá khi hợp nhấtDự phòng khoản đầu tưChênh lệch tỷ giá hối đoái,Thuế TNDN hoãn lại phải trảChi phí lãi vay vốn hoá khi hợp nhấtDự phòng khoản đầu tưChênh lệch tỷ giá hối đoái,248.544.68638.660.191-287.204.877,189.506.405-3.333.108192.839.513,59.038.28138.660.191(3.333.108)94.365.364,(18.950.639)-3.333.108(15.617.531),,,,
Chi phí thuế TNDN hoãn lại,Thuế TNDN hoãn lại phải trảChi phí lãi vay vốn hoá khi hợp nhấtDự phòng khoản đầu tưChênh lệch tỷ giá hối đoái > Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,,,86.187.524,50.302.292,,,86187524.0,50302292.0
