row_label_raw,row_label_full,Tên công ty con,Tên công ty con_1,Trụ sở,Tình trạng hoạt động,Tỷ lệ sở hữu (%),numeric__Tên công ty con_1,numeric__Trụ sở,numeric__Tình trạng hoạt động,numeric__Tỷ lệ sở hữu (%)
"Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ",,,,
(35),"Lĩnh vực xây dựng, kinh doanh và dịch vụ > (35)",(35),Công ty Cổ phần Thể thao Hoàng Anh Gia Lai,"Tỉnh Gia Lai, Việt Nam",Đang hoạt động,"69,85",,,,69.85
(36),"Lĩnh vực xây dựng, kinh doanh và dịch vụ > (36)",(36),Công ty Cổ phần Bệnh viện Hoàng Anh Gia Lai,"Tỉnh Gia Lai, Việt Nam",Đang hoạt động,"99,00",,,,99.0
(37),"Lĩnh vực xây dựng, kinh doanh và dịch vụ > (37)",(37),Công ty TNHH V&H Corporation (Lào),"Viên Chăn, Lào",Trước hoạt động,"80,00",,,,80.0
(38),"Lĩnh vực xây dựng, kinh doanh và dịch vụ > (38)",(38),Công ty TNHH V&H Corporation,"Viên Chăn, Lào",Trước hoạt động,"100,00",,,,100.0
(39),"Lĩnh vực xây dựng, kinh doanh và dịch vụ > (39)",(39),Công ty TNHH Hoàng Anh Gia Lai Vientiane,"Viên Chăn, Lào",Trước hoạt động,"100,00",,,,100.0
(40),"Lĩnh vực xây dựng, kinh doanh và dịch vụ > (40)",(40),Công ty Cổ phần Quản lý Bất Động sản và Khách sạn Hoàng Anh Gia Lai,"TP. Đà Nẵng, Việt Nam",Đang hoạt động,"94,50",,,,94.5
