row_label_raw,row_label_full,Tên ngân hàng,Số cuối năm,Nguyên tệ,Thời hạn thanh toán và ngày đáo hạn,Lãi suất,"Tài sản thế chấp(TM số 5, 10, 11, 12, 13 và 14)",numeric__Số cuối năm,numeric__Nguyên tệ,numeric__Thời hạn thanh toán và ngày đáo hạn,numeric__Lãi suất,"numeric__Tài sản thế chấp(TM số 5, 10, 11, 12, 13 và 14)"
Tên ngân hàng,Tên ngân hàng,Tên ngân hàng,Ngàn VND,USD,,,,,,,,
"Sacombank,Chi nhánh Sài Gòn (*)","Tên ngân hàng > Sacombank,Chi nhánh Sài Gòn (*)","Sacombank,Chi nhánh Sài Gòn (*)",262.454.604,-,Từ năm 2021 đến tháng 12 năm 2026,"1,125%/tháng trong 3 tháng đầu, sau đó được điều chỉnh 4 lần mỗi năm theo lãi suất tiền gửi kỳ hạn 13 tháng cộng 0,3333%/tháng (2016: 11,55%/năm)","23.200.000 cổ phiếu HAG thuộc sở hữu của Chủ tịch HĐQT và 14,5 triệu Cổ phần Công ty Cổ phần Hoàng Anh Quang Minh thuộc sở hữu của HNG",262454604.0,,,,
"Sacombank,Chi nhánh Sài Gòn","Tên ngân hàng > Sacombank,Chi nhánh Sài Gòn","Sacombank,Chi nhánh Sài Gòn",300.000.000,-,Ngày 28 tháng 12 năm 2021,"12 tháng đầu: 10%/năm; từ tháng thứ 7: lãi suất tiền gửi 13 tháng cộng 2,5%/năm, điều chỉnh mỗi 3 tháng (2016:10%/năm)","Nguồn thu, hoa lợi từ dự án cây cao su đã và đang hình thành trên đất tại xã Ea H'leo, Huyện Ea H'leo, Tĩnh Đắk Lắk thuộc sở hữu của Công ty Cổ Phần Hoàng Anh Đắk Lắk. 18.570.00 cổ phiếu HAG thuộc sở hữu của Chủ tịch HĐQT, 14.500.000 cổ phiếu HNG thuộc sở hữu của Công ty Cổ Phần Thủy Điện HAGL, 4.999.000 cổ phiếu Công ty Cổ Phần Cao Su Hoàng Anh Quang Minh thuộc sở hữu của HNG",300000000.0,,,,
