row_label_raw,row_label_full,Tiền thu từ đi vay,33,col_2,-,54.160.146.768,numeric__33,numeric__col_2,numeric__-,numeric__54.160.146.768
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,,(206.679.219.305),(153.349.681.697),34.0,,-206679219305.0,-153349681697.0
Tiền trả cổ tức cho cổ đông của Công ty,Tiền trả cổ tức cho cổ đông của Công ty,Tiền trả cổ tức cho cổ đông của Công ty,36,,(1.418.330.860.277),(580.816.630.099),36.0,,-1418330860277.0,-580816630099.0
Tiền trả cổ tức cho cổ đông không kiểm soát,Tiền trả cổ tức cho cổ đông không kiểm soát,Tiền trả cổ tức cho cổ đông không kiểm soát,36,,(4.800.000.000),(1.440.000.000),36.0,,-4800000000.0,-1440000000.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(1.629.810.079.582),(681.446.165.028),40.0,,-1629810079582.0,-681446165028.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,474.243.248.524,590.062.411.499,50.0,,474243248524.0,590062411499.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,734.363.672.465,144.301.260.966,60.0,,734363672465.0,144301260966.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60) \),70,4,1.208.606.920.989,734.363.672.465,70.0,4.0,1208606920989.0,734363672465.0
