row_label_raw,row_label_full,Công ty Mua Bán Điện – Tập đoàn Điện lực Việt Nam > Tổng Công ty Điện lực Miền Nam,31/12/2022VND > 524.784.121.092 > 10.722.753.694,1/1/2022VND > 533.351.157.182 > 11.278.145.083,numeric__31/12/2022VND > 524.784.121.092 > 10.722.753.694,numeric__1/1/2022VND > 533.351.157.182 > 11.278.145.083
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,3.924.150.842,2.814.784.793,3924150842.0,2814784793.0
,,,539.431.025.628,547.444.087.058,539431025628.0,547444087058.0
