row_label_raw,row_label_full,Lợi nhuận thuần sau thuế trong năm,2022VND > 1.496.872.518.578,2021(điều chỉnh lại)VND > 1.367.461.151.012,2021(theo báo cáotrước đây)VND > 1.367.461.151.012,numeric__2022VND > 1.496.872.518.578,numeric__2021(điều chỉnh lại)VND > 1.367.461.151.012,numeric__2021(theo báo cáotrước đây)VND > 1.367.461.151.012
"Số phân bổ vào quỹ khen thưởng,phúc lợi (*)","Số phân bổ vào quỹ khen thưởng,phúc lợi (*)","Số phân bổ vào quỹ khen thưởng,phúc lợi (*)",-,(34.946.038.000),-,,-34946038000.0,
,,,1.496.872.518.578,1.332.515.113.012,1.367.461.151.012,1496872518578.0,1332515113012.0,1367461151012.0
