row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,Chi phí trả trước khác VND,Tổng cộng VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí trả trước khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.149.892.449,377.725.729,4.527.618.178,4149892449.0,377725729.0,4527618178.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,11.106.606.275,18.343.306.956,29.449.913.231,11106606275.0,18343306956.0,29449913231.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(4.336.571.207),(1.157.495.024),(5.494.066.231),-4336571207.0,-1157495024.0,-5494066231.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,10.919.927.517,17.563.537.661,28.483.465.178,10919927517.0,17563537661.0,28483465178.0
