row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,655.611.732.728,611.466.439.253,655611732728.0,611466439253.0
Tăng đầu tư vào một công ty liên kết trong năm,Tăng đầu tư vào một công ty liên kết trong năm,Tăng đầu tư vào một công ty liên kết trong năm,497.986.700.000,16.500.000.000,497986700000.0,16500000000.0
Tăng đầu tư vào một công ty liên kết thông qua việc mua trong năm,Tăng đầu tư vào một công ty liên kết thông qua việc mua trong năm,Tăng đầu tư vào một công ty liên kết thông qua việc mua trong năm,-,21.000.000.000,,21000000000.0
Tăng đầu tư vào các đơn vị khác thông qua việc mua trong năm,Tăng đầu tư vào các đơn vị khác thông qua việc mua trong năm,Tăng đầu tư vào các đơn vị khác thông qua việc mua trong năm,-,29.400.000.000,,29400000000.0
Tăng đầu tư vào các đơn vị khác trong năm,Tăng đầu tư vào các đơn vị khác trong năm,Tăng đầu tư vào các đơn vị khác trong năm,709.687.500,102.850.997.051,709687500.0,102850997051.0
Tăng do bán công ty con và ghi nhận phần đầu tư còn lại là đầu tư vào công ty liên kết,Tăng do bán công ty con và ghi nhận phần đầu tư còn lại là đầu tư vào công ty liên kết,Tăng do bán công ty con và ghi nhận phần đầu tư còn lại là đầu tư vào công ty liên kết,-,72.190.594.874,,72190594874.0
Giảm do thanh lý công ty liên kết (*),Giảm do thanh lý công ty liên kết (*),Giảm do thanh lý công ty liên kết (*),(59.926.583.335),(87.469.092.992),-59926583335.0,-87469092992.0
Thanh lý các khoản đầu tư vào các đơn vị khác,Thanh lý các khoản đầu tư vào các đơn vị khác,Thanh lý các khoản đầu tư vào các đơn vị khác,(209.983.505.294),(43.317.597.051),-209983505294.0,-43317597051.0
Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,-,(66.204.920.000),,-66204920000.0
Chia lãi từ các công ty liên kết (**),Chia lãi từ các công ty liên kết (**),Chia lãi từ các công ty liên kết (**),3.657.557.198,2.478.511.593,3657557198.0,2478511593.0
Cổ tức nhận được từ các công ty liên kết,Cổ tức nhận được từ các công ty liên kết,Cổ tức nhận được từ các công ty liên kết,-,(3.283.200.000),,-3283200000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,888.055.588.797,655.611.732.728,888055588797.0,655611732728.0
