row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,numeric__Công cụ và dụng cụ VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.635.569.862,4635569862.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,22.400.171.939,22400171939.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(9.828.764.830),-9828764830.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,17.206.976.971,17206976971.0
