row_label_raw,row_label_full,Tại ngày 1 tháng 1 năm 2017,Tại ngày 1 tháng 1 năm 2017_1,Địa chỉ,Số lượng,% lợi ích kinh tế,% quyền biểu quyết,Giá trị ghi số VND,Dự phòng VND,Giá trị hợp lý VND,numeric__Tại ngày 1 tháng 1 năm 2017_1,numeric__Địa chỉ,numeric__Số lượng,numeric__% lợi ích kinh tế,numeric__% quyền biểu quyết,numeric__Giá trị ghi số VND,numeric__Dự phòng VND,numeric__Giá trị hợp lý VND
Đầu tư góp vốn vào:,Đầu tư góp vốn vào:,Đầu tư góp vốn vào:,Đầu tư góp vốn vào:,,,,,,,,,,,,,,,
• Công ty liên kết,• Công ty liên kết,• Công ty liên kết,• Công ty liên kết,,,,,,,,,,,,,,,
• Công ty Cổ phần Đầu tư Xây dựng Idico - Long An,• Công ty liên kết > • Công ty Cổ phần Đầu tư Xây dựng Idico - Long An,• Công ty Cổ phần Đầu tư Xây dựng Idico - Long An,"544 Quốc lộ 1, Xã 4, Thị trấn Tân An, Tỉnh Long An",2.052.000,"24,00%","24,00%",51.041.293.836,-,(*),,,2052000.0,0.24,0.24,51041293836.0,,,
• Công ty Cổ phần May Tiến Phát (i),• Công ty liên kết > • Công ty Cổ phần May Tiến Phát (i),• Công ty Cổ phần May Tiến Phát (i),"171A Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh",3.795.500,"10,57%","15,49%",57.449.635.988,-,(*),,,3795500.0,0.1057,0.1549,57449635988.0,,,
• Công ty Cổ phần Bao bì và Kho bãi Bình Tây (Thuyết minh 1(d)(iv)),• Công ty liên kết > • Công ty Cổ phần Bao bì và Kho bãi Bình Tây (Thuyết minh 1(d)(iv)),• Công ty Cổ phần Bao bì và Kho bãi Bình Tây (Thuyết minh 1(d)(iv)),"621 Phạm Văn Chí, Phường 7, Quận 6, Thành phố Hồ Chí Minh",6.885.820,"49,18%","49,18%",72.971.985.110,-,(*),,,6885820.0,0.4918,0.4918,72971985110.0,,,
• Công ty Cổ phần Đầu tư Địa ốc Kim Thành (Thuyết minh 1(d)(v)),• Công ty liên kết > • Công ty Cổ phần Đầu tư Địa ốc Kim Thành (Thuyết minh 1(d)(v)),• Công ty Cổ phần Đầu tư Địa ốc Kim Thành (Thuyết minh 1(d)(v)),"62 Trần Huy Liệu, Quận Phú Nhuận, Thành phố Hồ Chí Minh",600.000,1(d)(v),1(d)(v),3.000.000.000,-,(*),,,600000.0,,,3000000000.0,,,
• Công ty Cổ phần Toàn Lực (1(d)(vi)),• Công ty liên kết > • Công ty Cổ phần Toàn Lực (1(d)(vi)),• Công ty Cổ phần Toàn Lực (1(d)(vi)),"34 Trần Xuân Hòa, Phường 7, Quận 5, Thành phố Hồ Chí Minh",2.100.000,"22,37%","22,37%",21.000.000.000,-,(*),,,2100000.0,0.2237,0.2237,21000000000.0,,,
,,,,,,,205.462.914.934,-,,,,,,,205462914934.0,,,
