row_label_raw,row_label_full,col_0,31/12/2017VND,1/1/2017VND,numeric__31/12/2017VND,numeric__1/1/2017VND
Dự án Bắc Rạch Bà Buóm (a),Dự án Bắc Rạch Bà Buóm (a),Dự án Bắc Rạch Bà Buóm (a),2.513.106.675.386,2.302.083.969.207,2513106675386.0,2302083969207.0
Dự án Jamona Home Resort (b),Dự án Jamona Home Resort (b),Dự án Jamona Home Resort (b),500.958.312.682,634.429.300.030,500958312682.0,634429300030.0
Dự án Jamona Golden Silk (c),Dự án Jamona Golden Silk (c),Dự án Jamona Golden Silk (c),280.582.122.649,408.984.449.939,280582122649.0,408984449939.0
Dự án Jamona Heights (d),Dự án Jamona Heights (d),Dự án Jamona Heights (d),206.018.943.760,-,206018943760.0,
Dự án Charmington LaPointe (e),Dự án Charmington LaPointe (e),Dự án Charmington LaPointe (e),302.494.284.943,91.346.656.614,302494284943.0,91346656614.0
Dự án Thanh Đa,Dự án Thanh Đa,Dự án Thanh Đa,34.986.908.935,34.986.908.935,34986908935.0,34986908935.0
"Khu dân cư Phú Hữu, Quận 9","Khu dân cư Phú Hữu, Quận 9","Khu dân cư Phú Hữu, Quận 9",21.762.785.184,21.753.278.323,21762785184.0,21753278323.0
Dự án Carillon 5,Dự án Carillon 5,Dự án Carillon 5,75.961.852.399,21.025.124.319,75961852399.0,21025124319.0
Dự án Phong Điền Phước Dân,Dự án Phong Điền Phước Dân,Dự án Phong Điền Phước Dân,4.358.338.675,4.358.338.675,4358338675.0,4358338675.0
Dự án Ung Văn Khiêm,Dự án Ung Văn Khiêm,Dự án Ung Văn Khiêm,25.522.620.131,16.407.330.566,25522620131.0,16407330566.0
Khác,Khác,Khác,56.238.133.282,32.433.223.252,56238133282.0,32433223252.0
,,,4.021.990.978.026,3.567.808.579.860,4021990978026.0,3567808579860.0
