row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,275.177.126.200,223.807.817.436,275177126200.0,223807817436.0
Thuế theo thuế suất của Công ty,Thuế theo thuế suất của Công ty,Thuế theo thuế suất của Công ty,55.035.425.240,44.761.563.487,55035425240.0,44761563487.0
Thu nhập không tính thuế,Thu nhập không tính thuế,Thu nhập không tính thuế,7.025.412.037,4.418.398.868,7025412037.0,4418398868.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,216.717.173,91.138.168,216717173.0,91138168.0
Ảnh hưởng của việc chia lãi từ các công ty liên kết,Ảnh hưởng của việc chia lãi từ các công ty liên kết,Ảnh hưởng của việc chia lãi từ các công ty liên kết,(731.511.440),(495.702.319),-731511440.0,-495702319.0
Thu nhập không tính thuế,Thu nhập không tính thuế,Thu nhập không tính thuế,(518.741.100),(29.179.000),-518741100.0,-29179000.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,(5.016.141.586),(540.226.311),-5016141586.0,-540226311.0
Ghi nhận các khoản chênh lệch tạm thời không được ghi nhận trước đây,Ghi nhận các khoản chênh lệch tạm thời không được ghi nhận trước đây,Ghi nhận các khoản chênh lệch tạm thời không được ghi nhận trước đây,,(4.269.906.227),,-4269906227.0
Dự phòng thiếu trong năm trước,Dự phòng thiếu trong năm trước,Dự phòng thiếu trong năm trước,211.837.337,31.170.625,211837337.0,31170625.0
,,,56.222.997.661,43.967.257.291,56222997661.0,43967257291.0
