row_label_raw,row_label_full,1/1/2017 > Giá trị ghi số VND,1/1/2017 > Số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,31/12/2017 > Giá trị ghi số VND,31/12/2017 > Số có khả năng trả nợ VND,numeric__1/1/2017 > Số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__31/12/2017 > Giá trị ghi số VND,numeric__31/12/2017 > Số có khả năng trả nợ VND
356.812.381.944,356.812.381.944,356.812.381.944,356.812.381.944,2.000.532.928.638,(1.744.597.314.365),612.747.996.217,612.747.996.217,356812381944.0,2000532928638.0,-1744597314365.0,612747996217.0,612747996217.0
-,-,-,-,300.000.000.000,-,300.000.000.000,300.000.000.000,,300000000000.0,,300000000000.0,300000000000.0
276.830.508.263,276.830.508.263,276.830.508.263,276.830.508.263,489.842.630.907,(293.626.357.878),473.046.781.292,473.046.781.292,276830508263.0,489842630907.0,-293626357878.0,473046781292.0,473046781292.0
262.089.672,262.089.672,262.089.672,262.089.672,262.089.676,(262.089.672),262.089.676,262.089.676,262089672.0,262089676.0,-262089672.0,262089676.0,262089676.0
633.904.979.879,633.904.979.879,633.904.979.879,633.904.979.879,2.790.637.649.221,(2.038.485.761.915),1.386.056.867.185,1.386.056.867.185,633904979879.0,2790637649221.0,-2038485761915.0,1386056867185.0,1386056867185.0
