row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Các giao dịch,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các thành viên củaBan lãnh đạo Ngân hàng và các công ty con,Các thành viên củaBan lãnh đạo Ngân hàng và các công ty con,Các thành viên củaBan lãnh đạo Ngân hàng và các công ty con,Cho vayNhận tiền gửiChứng chỉ tiền gửiPhải thu khácPhải trả khác,22.006(102.230)(3.556)305(1.223),419.002(115.680)-238.086(824),,,
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Cho vayNhận tiền gửiChứng chỉ tiền gửiPhải thu khácPhải trả khác,27.964(116.381)(12.050)125(1.588),26.634(120.271)-112(1.480),,,
Các bên liên quan đến cổ đông lớn,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con > Các bên liên quan đến cổ đông lớn,Các bên liên quan đến cổ đông lớn,Nhận tiền gửi,(13.155),(9.959),,-13155.0,-9959.0
