row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,92.082.328,"41,30",94.809.681,"47,68",92082328.0,41.3,94809681.0,47.68
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,47.674.168,"21,38",43.300.580,"21,77",47674168.0,21.38,43300580.0,21.77
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,35.408.316,"15,88",42.016.419,"21,13",35408316.0,15.88,42016419.0,21.13
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,4.257.355,"1,91",4.954.130,"2,49",4257355.0,1.91,4954130.0,2.49
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.910.757,"0,86",1.357.465,"0,68",1910757.0,0.86,1357465.0,0.68
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,961.760,"0,43",646.741,"0,33",961760.0,0.43,646741.0,0.33
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,663.221,"0,30",789.786,"0,40",663221.0,0.3,789786.0,0.4
Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,169.521,"0,08",113.028,"0,06",169521.0,0.08,113028.0,0.06
Công ty cổ phần có vốn cổ phần của Nhà Nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà Nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà Nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,93.254,"0,04",959.847,"0,48",93254.0,0.04,959847.0,0.48
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,75.562,"0,03",113.426,"0,06",75562.0,0.03,113426.0,0.06
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",29.746,"0,01",25.100,"0,01",29746.0,0.01,25100.0,0.01
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,651,"0,00",572,"0,00",651.0,0.0,572.0,0.0
Khác,Khác,Khác,838.017,"0,38",532.587,"0,27",838017.0,0.38,532587.0,0.27
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,130.864.302,"58,70",104.049.984,"52,32",130864302.0,58.7,104049984.0,52.32
,,,222.946.630,"100,00",198.859.665,"100,00",222946630.0,100.0,198859665.0,100.0
