row_label_raw,row_label_full,col_0,Dự phòngcự thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcự thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,915.954,1.515.634,2.431.588,915954.0,1515634.0,2431588.0
Số trích lập dự phòng trong kỳ,Số trích lập dự phòng trong kỳ,Số trích lập dự phòng trong kỳ,200.919,91.032,291.951,200919.0,91032.0,291951.0
Số dự phòng đã sử dụng để xử lý nợ bán cho VAMC từ tháng 1 đến tháng 11(Thuyết minh số 13.(v)),Số dự phòng đã sử dụng để xử lý nợ bán cho VAMC từ tháng 1 đến tháng 11(Thuyết minh số 13.(v)),Số dự phòng đã sử dụng để xử lý nợ bán cho VAMC từ tháng 1 đến tháng 11(Thuyết minh số 13.(v)),(77.371),-,(77.371),-77371.0,,-77371.0
Chênh lệch đánh giá lại tỷ giá hối đoái,Chênh lệch đánh giá lại tỷ giá hối đoái,Chênh lệch đánh giá lại tỷ giá hối đoái,382,94,476,382.0,94.0,476.0
Số dư dự phòng rủi ro tại ngày 30 tháng 11 năm 2017,Số dư dự phòng rủi ro tại ngày 30 tháng 11 năm 2017,Số dư dự phòng rủi ro tại ngày 30 tháng 11 năm 2017,1.039.884,1.606.760,2.646.644,1039884.0,1606760.0,2646644.0
Số trích lập/(hoàn nhập) dự phòng trong tháng 12,Số trích lập/(hoàn nhập) dự phòng trong tháng 12,Số trích lập/(hoàn nhập) dự phòng trong tháng 12,118.500,(9.694),108.806,118500.0,-9694.0,108806.0
Số dự phòng đã sử dụng để xử lý nợ bán cho VAMC trong tháng 12(Thuyết minh số 13.(v)),Số dự phòng đã sử dụng để xử lý nợ bán cho VAMC trong tháng 12(Thuyết minh số 13.(v)),Số dự phòng đã sử dụng để xử lý nợ bán cho VAMC trong tháng 12(Thuyết minh số 13.(v)),(6.772),-,(6.772),-6772.0,,-6772.0
Chênh lệch đánh giá lại tỷ giá hối đoái,Chênh lệch đánh giá lại tỷ giá hối đoái,Chênh lệch đánh giá lại tỷ giá hối đoái,225,(25),200,225.0,-25.0,200.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.151.837,1.597.041,2.748.878,1151837.0,1597041.0,2748878.0
