row_label_raw,row_label_full,Phân loại,Dư nợ cho vay Triệu đồng,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng số dự phòng Triệu đồng,numeric__Dư nợ cho vay Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng số dự phòng Triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,210.383.726,-,1.579.964,1.579.964,210383726.0,,1579964.0,1579964.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,2.052.960,37.165,14.513,51.678,2052960.0,37165.0,14513.0,51678.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,829.739,18.659,6.038,24.697,829739.0,18659.0,6038.0,24697.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,850.456,63.032,6.245,69.277,850456.0,63032.0,6245.0,69277.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,9.144.722,921.028,-,921.028,9144722.0,921028.0,,921028.0
,,,223.261.603,1.039.884,1.606.760,2.646.644,223261603.0,1039884.0,1606760.0,2646644.0
