row_label_raw,row_label_full,"Cổ tức nhận được trong năm từ góp vốn,mua cổ phần",Năm nayTriệu đồng > 16.449,Năm trướcTriệu đồng > 32.152,numeric__Năm nayTriệu đồng > 16.449,numeric__Năm trướcTriệu đồng > 32.152
- Từ chứng khoán vốn kinh doanh,- Từ chứng khoán vốn kinh doanh,- Từ chứng khoán vốn kinh doanh,280,1.303,280.0,1303.0
- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,3.077,10.747,3077.0,10747.0
"- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn",13.092,20.102,13092.0,20102.0
Thu nhập từ thanh lý các khoản đầu tư dài hạn,Thu nhập từ thanh lý các khoản đầu tư dài hạn,Thu nhập từ thanh lý các khoản đầu tư dài hạn,39.838,190,39838.0,190.0
Lỗ thanh lý các khoản đầu tư dài hạn khác,Lỗ thanh lý các khoản đầu tư dài hạn khác,Lỗ thanh lý các khoản đầu tư dài hạn khác,(143.442),-,-143442.0,
,,,(87.155),32.342,-87155.0,32342.0
