row_label_raw,row_label_full,col_0,Năm nay,Năm trước Trình bày lại,numeric__Năm nay,numeric__Năm trước Trình bày lại
Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),1.181.560,88.609,1181560.0,88609.0
"Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi (triệu đồng) (*)","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi (triệu đồng) (*)","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi (triệu đồng) (*)",-,(25.396),,-25396.0
Điều chỉnh giảm khoản trích thưởng dự kiến cho cán bộ nhân viên đã được Đại hội đồng cổ đông phê duyệt,Điều chỉnh giảm khoản trích thưởng dự kiến cho cán bộ nhân viên đã được Đại hội đồng cổ đông phê duyệt,Điều chỉnh giảm khoản trích thưởng dự kiến cho cán bộ nhân viên đã được Đại hội đồng cổ đông phê duyệt,(181.361),-,-181361.0,
Lợi nhuận thuần phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Ngân hàng (triệu đồng),Lợi nhuận thuần phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Ngân hàng (triệu đồng),Lợi nhuận thuần phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Ngân hàng (triệu đồng),1.000.199,63.213,1000199.0,63213.0
Số lượng cổ phiếu phổ thông lưu hành bình quân trong năm (cổ phiếu),Số lượng cổ phiếu phổ thông lưu hành bình quân trong năm (cổ phiếu),Số lượng cổ phiếu phổ thông lưu hành bình quân trong năm (cổ phiếu),1.803.653.429,1.803.653.429,1803653429.0,1803653429.0
Lãi cơ bản trên mỗi cổ phiếu (đồng),Lãi cơ bản trên mỗi cổ phiếu (đồng),Lãi cơ bản trên mỗi cổ phiếu (đồng),555,35,555.0,35.0
