row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,42.462.526,37.094.758,42462526.0,37094758.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,13.181.234,11.167.909,13181234.0,11167909.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,10.007.002,9.077.391,10007002.0,9077391.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,9.204.266,5.734.021,9204266.0,5734021.0
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,3.011.827,3.745.953,3011827.0,3745953.0
Công ty cổ phần có vốn cổ phần của Nhà Nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà Nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà Nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,2.425.271,3.146.866,2425271.0,3146866.0
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,1.761.329,1.668.540,1761329.0,1668540.0
"Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",417.655,338.182,417655.0,338182.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,368.282,488.310,368282.0,488310.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,198.795,107.370,198795.0,107370.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",110.754,107.180,110754.0,107180.0
Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,38.867,44.200,38867.0,44200.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,7.691,18.497,7691.0,18497.0
Khác,Khác,Khác,1.729.553,1.450.339,1729553.0,1450339.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,276.925.102,254.328.021,276925102.0,254328021.0
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,471.959,230.322,471959.0,230322.0
,,,319.859.587,291.653.101,319859587.0,291653101.0
