row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,496.034,676.034,496034.0,676034.0
Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,401.905,357.785,401905.0,357785.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,37.180,226.737,37180.0,226737.0
Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,56.949,91.512,56949.0,91512.0
Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,(152.155),(411.006),-152155.0,-411006.0
Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,(28.834),(42.570),-28834.0,-42570.0
Chi về kinh doanh vàng,Chi về kinh doanh vàng,Chi về kinh doanh vàng,(13.180),(17.858),-13180.0,-17858.0
Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,(51.268),(152.298),-51268.0,-152298.0
"Lỗ từ việc đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lỗ từ việc đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lỗ từ việc đánh giá lại ngoại tệ, vàng và các công cụ tài chính",(58.873),(198.280),-58873.0,-198280.0
,,,343.879,265.028,343879.0,265028.0
