row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Ảnh hưởng đến Báo cáo kết quả hoạt động kinh doanh hợp nhất,Ảnh hưởng đến Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Ảnh hưởng đến Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Ảnh hưởng đến Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,Năm nay Triệu đồng,Năm trước Triệu đồng,,,,
Tài sản thuế TNDN hoãn lạiDự phòng đầu tư chứng khoán và các tài sản có khác,Tài sản thuế TNDN hoãn lạiDự phòng đầu tư chứng khoán và các tài sản có khác,Tài sản thuế TNDN hoãn lạiDự phòng đầu tư chứng khoán và các tài sản có khác,74.226,106.316,(32.160),10.605,74226.0,106316.0,-32160.0,10605.0
Thuế TNDN hoãn lại phải trảChênh lệch chi phí khấu hao Lỗ lũy kế công ty con và các tài sản có khác,Thuế TNDN hoãn lại phải trảChênh lệch chi phí khấu hao Lỗ lũy kế công ty con và các tài sản có khác,Thuế TNDN hoãn lại phải trảChênh lệch chi phí khấu hao Lỗ lũy kế công ty con và các tài sản có khác,(310),(399),93,(395),-310.0,-399.0,93.0,-395.0
Thuế TNDN hoãn lại phải trảChênh lệch chi phí khấu hao Lỗ lũy kế công ty con và các tài sản có khác,Thuế TNDN hoãn lại phải trảChênh lệch chi phí khấu hao Lỗ lũy kế công ty con và các tài sản có khác,Thuế TNDN hoãn lại phải trảChênh lệch chi phí khấu hao Lỗ lũy kế công ty con và các tài sản có khác,(23.060),(23.020),(40),(1.661),-23060.0,-23020.0,-40.0,-1661.0
Thuế TNDN hoãn lại phải trảChênh lệch chi phí khấu hao Lỗ lũy kế công ty con và các tài sản có khác,Thuế TNDN hoãn lại phải trảChênh lệch chi phí khấu hao Lỗ lũy kế công ty con và các tài sản có khác,Thuế TNDN hoãn lại phải trảChênh lệch chi phí khấu hao Lỗ lũy kế công ty con và các tài sản có khác,(23.370),(23.419),,,-23370.0,-23419.0,,
(Chi phí)/thu nhập thuế TNDN hoãn lại thuần,(Chi phí)/thu nhập thuế TNDN hoãn lại thuần,(Chi phí)/thu nhập thuế TNDN hoãn lại thuần,,,(32.107),8.549,,,-32107.0,8549.0
