row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,,,,
Tiền gửi tại và cho vay các tổ chức tín dụng khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại và cho vay các tổ chức tín dụng khác,Tiền gửi tại và cho vay các tổ chức tín dụng khác,7.373.372,2.484.888,7373372.0,2484888.0
Các công cụ tài chính phải sinh,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Các công cụ tài chính phải sinh,Các công cụ tài chính phải sinh,20.251,15.422,20251.0,15422.0
Cho vay và cho thuê tài chính khách hàng,Cho vay và cho thuê tài chính khách hàng,Cho vay và cho thuê tài chính khách hàng,,,,
- Cho vay và cho thuê tài chính khách hàng cá nhân,Cho vay và cho thuê tài chính khách hàng > - Cho vay và cho thuê tài chính khách hàng cá nhân,- Cho vay và cho thuê tài chính khách hàng cá nhân,130.864.302,104.049.984,130864302.0,104049984.0
- Cho vay và cho thuê tài chính khách hàng tổ chức,Cho vay và cho thuê tài chính khách hàng > - Cho vay và cho thuê tài chính khách hàng tổ chức,- Cho vay và cho thuê tài chính khách hàng tổ chức,92.082.328,94.809.681,92082328.0,94809681.0
Hoạt động mua nợ,Cho vay và cho thuê tài chính khách hàng > Hoạt động mua nợ,Hoạt động mua nợ,648.763,757.528,648763.0,757528.0
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,,,,
- Chứng khoán nợ sẵn sàng để bán,Chứng khoán đầu tư > - Chứng khoán nợ sẵn sàng để bán,- Chứng khoán nợ sẵn sàng để bán,50.610,175.788,50610.0,175788.0
- Chứng khoán nợ giữ đến ngày đáo hạn,Chứng khoán đầu tư > - Chứng khoán nợ giữ đến ngày đáo hạn,- Chứng khoán nợ giữ đến ngày đáo hạn,45.266.699,38.300.913,45266699.0,38300913.0
Tài sản tài chính khác,Chứng khoán đầu tư > Tài sản tài chính khác,Tài sản tài chính khác,39.640.864,32.269.515,39640864.0,32269515.0
Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,,,,
Các hợp đồng bảo lãnh tài chính,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,8.433.713,4.640.301,8433713.0,4640301.0
Các cam kết trong thư tín dụng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng > Các cam kết trong thư tín dụng,Các cam kết trong thư tín dụng,7.636.582,9.281.484,7636582.0,9281484.0
