row_label_raw,row_label_full,col_0,Quế hạn,Quế hạn_1,Quế hạn_2,Quế hạn_3,Quế hạn_4,numeric__Quế hạn,numeric__Quế hạn_1,numeric__Quế hạn_2,numeric__Quế hạn_3,numeric__Quế hạn_4
,,,Dưới 90 ngày Triệu đồng,Từ 91 đến 180 ngày Triệu đồng,Từ 181 đến 360 ngày Triệu đồng,Trên 360 ngày Triệu đồng,Tổng cộng Triệu đồng,,,,,
Cho vay và cho thuê tài chính khách hàng,Cho vay và cho thuê tài chính khách hàng,Cho vay và cho thuê tài chính khách hàng,135.457,22.120,24.674,181.016,363.267,135457.0,22120.0,24674.0,181016.0,363267.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,2.169,25,-,-,2.194,2169.0,25.0,,,2194.0
,,,137.626,22.145,24.674,181.016,365.461,137626.0,22145.0,24674.0,181016.0,365461.0
