row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,5.780,5.780,,5780.0,5780.0
Số hoàn nhập dự phòng trong năm(Thuyết minh số 12),Số hoàn nhập dự phòng trong năm(Thuyết minh số 12),Số hoàn nhập dự phòng trong năm(Thuyết minh số 12),-,(801),(801),,-801.0,-801.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,4.979,4.979,,4979.0,4979.0
