row_label_raw,row_label_full,Dự phòng rủi ro tín dụng- Dự phòng cụ thể (Thuyết minh số 12),Số cuối nămTriệu đồng > 237.594,Số đầu nămTriệu đồng > 143.007,numeric__Số cuối nămTriệu đồng > 237.594,numeric__Số đầu nămTriệu đồng > 143.007
Dự phòng tài sản có khác- Dự phòng tài sản nhận cán trừ nợ- Dự phòng phải thu tiền bán chứng khoán,Dự phòng tài sản có khác- Dự phòng tài sản nhận cán trừ nợ- Dự phòng phải thu tiền bán chứng khoán,Dự phòng tài sản có khác- Dự phòng tài sản nhận cán trừ nợ- Dự phòng phải thu tiền bán chứng khoán,26.765,240.126,26765.0,240126.0
Dự phòng tài sản có khác- Dự phòng tài sản nhận cán trừ nợ- Dự phòng phải thu tiền bán chứng khoán,Dự phòng tài sản có khác- Dự phòng tài sản nhận cán trừ nợ- Dự phòng phải thu tiền bán chứng khoán,Dự phòng tài sản có khác- Dự phòng tài sản nhận cán trừ nợ- Dự phòng phải thu tiền bán chứng khoán,-,57.850,,57850.0
- Dự phòng tài sản có khác,- Dự phòng tài sản có khác,- Dự phòng tài sản có khác,248.994,193.951,248994.0,193951.0
,,,513.353,634.934,513353.0,634934.0
