row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2022VND,30/9/2021VND,,
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,251.341.330.129,4.313.507.233.783,251341330129.0,4313507233783.0
"Số phân bổ vào quỹ khen thưởng, phúc lợi (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi (*)",(10.053.653.205),(172.540.289.351),-10053653205.0,-172540289351.0
Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,241.287.676.924,4.140.966.944.432,241287676924.0,4140966944432.0
